,route_short_name,stop_name,service_id,average_wait
20190,551,V. Moštanica /Centar/,Zimski-Radni Dan,0:18:02.769231
20191,551,V. Moštanica /Centar/,Zimski-Subota,0:26:41.428571
20192,551,V. Moštanica /Centar/,Zimski-Nedelja,0:26:41.428571
20193,513,V. Moštanica /Centar/,Zimski-Nedelja,0:36:21.818182
20194,513,V. Moštanica /Centar/,Zimski-Subota,0:37:50.526316
20195,513,V. Moštanica /Centar/,Zimski-Radni Dan,0:42:28.800000
20196,551,Mz Velika Moštanica,Zimski-Radni Dan,0:18:02.769231
20197,551,Mz Velika Moštanica,Zimski-Subota,0:26:41.428571
20198,551,Mz Velika Moštanica,Zimski-Nedelja,0:26:41.428571
20199,513,Mz Velika Moštanica,Zimski-Nedelja,0:36:21.818182
20200,513,Mz Velika Moštanica,Zimski-Subota,0:37:50.526316
20201,513,Mz Velika Moštanica,Zimski-Radni Dan,0:42:31.200000
20202,551,Stanićeva,Zimski-Radni Dan,0:18:03.692308
20203,551,Stanićeva,Zimski-Subota,0:26:41.428571
20204,551,Stanićeva,Zimski-Nedelja,0:26:41.428571
20205,551,Milije Marinkovića,Zimski-Radni Dan,0:18:03.692308
20206,551,Milije Marinkovića,Zimski-Subota,0:26:41.428571
20207,551,Milije Marinkovića,Zimski-Nedelja,0:26:41.428571
20208,551,Radovanovićevo,Zimski-Radni Dan,0:18:04.615385
20209,551,Radovanovićevo,Zimski-Nedelja,0:26:41.428571
20210,551,Radovanovićevo,Zimski-Subota,0:26:41.428571
20211,551,Lipovačka,Zimski-Radni Dan,0:18:04.615385
20212,551,Lipovačka,Zimski-Subota,0:26:41.428571
20213,551,Lipovačka,Zimski-Nedelja,0:26:41.428571
20214,551,Veliki Trafo,Zimski-Radni Dan,0:18:05.538462
20215,551,Veliki Trafo,Zimski-Nedelja,0:26:41.428571
20216,551,Veliki Trafo,Zimski-Subota,0:26:41.428571
20217,551,Velika Moštanica - M,Zimski-Radni Dan,0:18:06.461538
20218,551,Velika Moštanica - M,Zimski-Nedelja,0:26:40
20219,551,Velika Moštanica - M,Zimski-Subota,0:26:40
20220,551,Mali Trafo,Zimski-Radni Dan,0:18:06.461538
20221,551,Mali Trafo,Zimski-Nedelja,0:26:41.428571
20222,551,Mali Trafo,Zimski-Subota,0:26:41.428571
20223,551,Lipovica (Policija),Zimski-Radni Dan,0:18:08.307692
20224,551,Lipovica (Policija),Zimski-Subota,0:26:41.428571
20225,551,Lipovica (Policija),Zimski-Nedelja,0:26:41.428571
20226,551,Sremčica,Zimski-Radni Dan,0:18:09.230769
20227,551,Sremčica,Zimski-Subota,0:26:40
20228,551,Sremčica,Zimski-Nedelja,0:26:40
20229,30,Umljenovićeva,Zimski-Radni Dan,0:18:10
20230,30,Umljenovićeva,Zimski-Subota,0:23:24.255319
20231,30,Umljenovićeva,Zimski-Nedelja,0:38:55.714286
20232,30,Katarine Ivanović,Zimski-Radni Dan,0:18:10
20233,30,Katarine Ivanović,Zimski-Subota,0:23:21.702128
20234,30,Katarine Ivanović,Zimski-Nedelja,0:38:55.714286
20235,30,Medaković 2,Zimski-Radni Dan,0:18:10
20236,30,Medaković 2,Zimski-Subota,0:22:43.043478
20237,30,Medaković 2,Zimski-Nedelja,0:38:55.714286
20238,81L,Viktora Starčića,Zimski-Radni Dan,0:18:28.474576
20239,81L,Viktora Starčića,Zimski-Nedelja,0:33:45
20240,81L,Viktora Starčića,Zimski-Subota,0:33:45
20241,81L,Zire Adamović,Zimski-Radni Dan,0:18:28.474576
20242,81L,Zire Adamović,Zimski-Nedelja,0:33:45
20243,81L,Zire Adamović,Zimski-Subota,0:33:45
20244,81L,Abebe Bikila,Zimski-Radni Dan,0:18:29.491525
20245,81L,Abebe Bikila,Zimski-Nedelja,0:33:45
20246,81L,Abebe Bikila,Zimski-Subota,0:33:45
20247,81L,Dobanovački Put,Zimski-Radni Dan,0:18:29.491525
20248,81L,Dobanovački Put,Zimski-Subota,0:33:45
20249,81L,Dobanovački Put,Zimski-Nedelja,0:33:45
20250,81L,Vrtić Milica,Zimski-Radni Dan,0:18:29.491525
20251,81L,Vrtić Milica,Zimski-Subota,0:33:45
20252,81L,Vrtić Milica,Zimski-Nedelja,0:33:45
20253,81L,Pavla Vujisića,Zimski-Radni Dan,0:18:29.491525
20254,81L,Pavla Vujisića,Zimski-Subota,0:33:45
20255,81L,Pavla Vujisića,Zimski-Nedelja,0:33:45
20256,311,Leštane /Ulaz/,Zimski-Radni Dan,0:18:56.129032
20257,306,Leštane /Ulaz/,Zimski-Radni Dan,0:27:42.439024
20258,306,Leštane /Ulaz/,Zimski-Nedelja,0:31:40
20259,306,Leštane /Ulaz/,Zimski-Subota,0:31:40
20260,311,Leštane /Ulaz/,Zimski-Nedelja,0:36:44
20261,311,Leštane /Ulaz/,Zimski-Subota,0:36:44
20262,311,Leštane (Centar),Zimski-Radni Dan,0:18:56.129032
20263,311,Leštane (Centar),Zimski-Subota,0:36:44
20264,311,Leštane (Centar),Zimski-Nedelja,0:36:44
20265,311,Kremenje,Zimski-Radni Dan,0:18:56.129032
20266,311,Kremenje,Zimski-Subota,0:36:44
20267,311,Kremenje,Zimski-Nedelja,0:36:44
20268,311,Privredna Zona,Zimski-Radni Dan,0:18:56.129032
20269,311,Privredna Zona,Zimski-Subota,0:36:44
20270,311,Privredna Zona,Zimski-Nedelja,0:36:44
20271,311,Ravan (Ulaz),Zimski-Radni Dan,0:18:56.129032
20272,311,Ravan (Ulaz),Zimski-Nedelja,0:36:44
20273,311,Ravan (Ulaz),Zimski-Subota,0:36:44
20274,311,Miodraga Pešića,Zimski-Radni Dan,0:18:56.129032
20275,311,Miodraga Pešića,Zimski-Nedelja,0:36:44
20276,311,Miodraga Pešića,Zimski-Subota,0:36:44
20277,311,Prvomajska,Zimski-Radni Dan,0:18:56.129032
20278,311,Prvomajska,Zimski-Nedelja,0:36:44
20279,311,Prvomajska,Zimski-Subota,0:36:44
20280,311,Oš Nikola Tesla,Zimski-Radni Dan,0:18:56.129032
20281,311,Oš Nikola Tesla,Zimski-Nedelja,0:36:44
20282,311,Oš Nikola Tesla,Zimski-Subota,0:36:44
20283,106,Jabučki Rit,Zimski-Radni Dan,0:18:58.983051
20284,106,Jabučki Rit,Zimski-Nedelja,0:26:11.428571
20285,106,Jabučki Rit,Zimski-Subota,0:26:11.428571
20286,504,Susedgradska,Zimski-Subota,0:19:02.105263
20287,504,Susedgradska,Zimski-Nedelja,0:19:02.105263
20288,504,Susedgradska,Zimski-Radni Dan,0:19:02.105263
20289,504,Vidikovačka,Zimski-Subota,0:19:02.105263
20290,504,Vidikovačka,Zimski-Nedelja,0:19:02.105263
20291,504,Vidikovačka,Zimski-Radni Dan,0:19:02.105263
20292,504,Bože Jeremića,Zimski-Subota,0:19:02.105263
20293,504,Bože Jeremića,Zimski-Nedelja,0:19:02.105263
20294,504,Bože Jeremića,Zimski-Radni Dan,0:19:02.105263
20295,504,Sretena Mladenovića Mike,Zimski-Nedelja,0:19:02.105263
20296,504,Sretena Mladenovića Mike,Zimski-Subota,0:19:02.105263
20297,504,Sretena Mladenovića Mike,Zimski-Radni Dan,0:19:02.105263
20298,504,Bože Jeremića,Zimski-Subota,0:19:02.105263
20299,504,Bože Jeremića,Zimski-Radni Dan,0:19:02.105263
20300,504,Bože Jeremića,Zimski-Nedelja,0:19:02.105263
20301,513,Velika Moštanica (Živojina Tabakovića),Zimski-Nedelja,0:19:02.857143
20302,513,Velika Moštanica (Živojina Tabakovića),Zimski-Subota,0:19:27.567568
20303,513,Velika Moštanica (Živojina Tabakovića),Zimski-Radni Dan,0:21:12
20304,504,Susedgradska,Zimski-Subota,0:19:03.157895
20305,504,Susedgradska,Zimski-Radni Dan,0:19:03.157895
20306,504,Susedgradska,Zimski-Nedelja,0:19:03.157895
20307,531,Naselje Petlovo Brdo,Zimski-Radni Dan,0:19:09.473684
20308,532,Naselje Petlovo Brdo,Zimski-Radni Dan,0:19:43.636364
20309,502,Naselje Petlovo Brdo,Zimski-Subota,0:21:22.040816
20310,502,Naselje Petlovo Brdo,Zimski-Radni Dan,0:21:22.040816
20311,502,Naselje Petlovo Brdo,Zimski-Nedelja,0:21:22.040816
20312,534,Naselje Petlovo Brdo,Zimski-Radni Dan,0:25:40.909091
20313,521,Naselje Petlovo Brdo,Zimski-Subota,0:29:10
20314,521,Naselje Petlovo Brdo,Zimski-Nedelja,0:29:10
20315,521,Naselje Petlovo Brdo,Zimski-Radni Dan,0:29:10
20316,533,Naselje Petlovo Brdo,Zimski-Radni Dan,0:29:44.444444
20317,531,Naselje Petlovo Brdo,Zimski-Subota,0:30:58.285714
20318,531,Naselje Petlovo Brdo,Zimski-Nedelja,0:30:58.285714
20319,533,Naselje Petlovo Brdo,Zimski-Nedelja,0:31:49.090909
20320,533,Naselje Petlovo Brdo,Zimski-Subota,0:31:49.090909
20321,532,Naselje Petlovo Brdo,Zimski-Nedelja,0:32:15.882353
20322,532,Naselje Petlovo Brdo,Zimski-Subota,0:32:15.882353
20323,534,Naselje Petlovo Brdo,Zimski-Nedelja,0:49:00
20324,534,Naselje Petlovo Brdo,Zimski-Subota,0:49:00
20325,531,Ilije Miličevića,Zimski-Radni Dan,0:19:11.578947
20326,532,Ilije Miličevića,Zimski-Radni Dan,0:19:48
20327,531,Ilije Miličevića,Zimski-Nedelja,0:31:06.857143
20328,531,Ilije Miličevića,Zimski-Subota,0:31:06.857143
20329,532,Ilije Miličevića,Zimski-Nedelja,0:32:21.176471
20330,532,Ilije Miličevića,Zimski-Subota,0:32:21.176471
20331,507,Ilije Miličevića,Zimski-Subota,0:34:01.935484
20332,507,Ilije Miličevića,Zimski-Nedelja,0:34:01.935484
20333,507,Ilije Miličevića,Zimski-Radni Dan,0:34:01.935484
20334,531,Oslobođenja,Zimski-Radni Dan,0:19:11.578947
20335,532,Oslobođenja,Zimski-Radni Dan,0:19:48
20336,531,Oslobođenja,Zimski-Nedelja,0:31:06.857143
20337,531,Oslobođenja,Zimski-Subota,0:31:06.857143
20338,532,Oslobođenja,Zimski-Subota,0:32:19.411765
20339,532,Oslobođenja,Zimski-Nedelja,0:32:19.411765
20340,507,Oslobođenja,Zimski-Nedelja,0:34:03.870968
20341,507,Oslobođenja,Zimski-Radni Dan,0:34:03.870968
20342,507,Oslobođenja,Zimski-Subota,0:34:03.870968
20343,531,Novo Naselje /Rušanj/,Zimski-Radni Dan,0:19:11.578947
20344,532,Novo Naselje /Rušanj/,Zimski-Radni Dan,0:19:48
20345,534,Novo Naselje /Rušanj/,Zimski-Radni Dan,0:25:40.909091
20346,531,Novo Naselje /Rušanj/,Zimski-Subota,0:31:03.428571
20347,531,Novo Naselje /Rušanj/,Zimski-Nedelja,0:31:03.428571
20348,532,Novo Naselje /Rušanj/,Zimski-Subota,0:32:19.411765
20349,532,Novo Naselje /Rušanj/,Zimski-Nedelja,0:32:19.411765
20350,534,Novo Naselje /Rušanj/,Zimski-Nedelja,0:49:05.217391
20351,534,Novo Naselje /Rušanj/,Zimski-Subota,0:49:05.217391
20352,531,Mz Rušanj,Zimski-Radni Dan,0:19:12.631579
20353,531,Mz Rušanj,Zimski-Subota,0:31:06.857143
20354,531,Mz Rušanj,Zimski-Nedelja,0:31:06.857143
20355,531,Like Ružića,Zimski-Radni Dan,0:19:12.631579
20356,531,Like Ružića,Zimski-Nedelja,0:31:06.857143
20357,531,Like Ružića,Zimski-Subota,0:31:06.857143
20358,311,Ravan (Ulaz),Zimski-Radni Dan,0:19:18.947368
20359,311,Ravan (Ulaz),Zimski-Subota,0:36:41.379310
20360,311,Ravan (Ulaz),Zimski-Nedelja,0:36:41.379310
20361,311,Leštane /Izlaz/,Zimski-Radni Dan,0:19:18.947368
20362,306,Leštane /Izlaz/,Zimski-Radni Dan,0:27:54.285714
20363,306,Leštane /Izlaz/,Zimski-Nedelja,0:32:36.666667
20364,306,Leštane /Izlaz/,Zimski-Subota,0:32:36.666667
20365,311,Leštane /Izlaz/,Zimski-Subota,0:36:43.448276
20366,311,Leštane /Izlaz/,Zimski-Nedelja,0:36:43.448276
20367,311,Prvomajska,Zimski-Radni Dan,0:19:18.947368
20368,311,Prvomajska,Zimski-Nedelja,0:36:43.448276
20369,311,Prvomajska,Zimski-Subota,0:36:43.448276
20370,311,Privredna Zona,Zimski-Radni Dan,0:19:18.947368
20371,311,Privredna Zona,Zimski-Nedelja,0:36:43.448276
20372,311,Privredna Zona,Zimski-Subota,0:36:43.448276
20373,311,Miodraga Pešića,Zimski-Radni Dan,0:19:18.947368
20374,311,Miodraga Pešića,Zimski-Nedelja,0:36:41.379310
20375,311,Miodraga Pešića,Zimski-Subota,0:36:41.379310
20376,311,Kremenje,Zimski-Radni Dan,0:19:18.947368
20377,311,Kremenje,Zimski-Nedelja,0:36:41.379310
20378,311,Kremenje,Zimski-Subota,0:36:41.379310
20379,311,Oš Nikola Tesla,Zimski-Radni Dan,0:19:18.947368
20380,311,Oš Nikola Tesla,Zimski-Subota,0:36:41.379310
20381,311,Oš Nikola Tesla,Zimski-Nedelja,0:36:41.379310
20382,606,Grmovac /25.Nova/,Zimski-Radni Dan,0:19:20
20383,606,Grmovac /25.Nova/,Zimski-Subota,0:19:20
20384,606,Grmovac /25.Nova/,Zimski-Nedelja,0:19:20
20385,311,Zdravstvena St. Leštane I Vinča,Zimski-Radni Dan,0:19:20
20386,311,Zdravstvena St. Leštane I Vinča,Zimski-Subota,0:36:43.448276
20387,311,Zdravstvena St. Leštane I Vinča,Zimski-Nedelja,0:36:43.448276
20388,106,Pkb Kovilovo,Zimski-Radni Dan,0:19:27
20389,106,Pkb Kovilovo,Zimski-Nedelja,0:27:22.857143
20390,106,Pkb Kovilovo,Zimski-Subota,0:27:22.857143
20391,81L,Vrtić Milica,Zimski-Radni Dan,0:19:29.491525
20392,81L,Vrtić Milica,Zimski-Subota,0:33:35.625000
20393,81L,Vrtić Milica,Zimski-Nedelja,0:33:35.625000
20394,81L,Dobanovački Put,Zimski-Radni Dan,0:19:29.491525
20395,81L,Dobanovački Put,Zimski-Subota,0:33:37.500000
20396,81L,Dobanovački Put,Zimski-Nedelja,0:33:37.500000
20397,81L,Abebe Bikila,Zimski-Radni Dan,0:19:29.491525
20398,81L,Abebe Bikila,Zimski-Subota,0:33:37.500000
20399,81L,Abebe Bikila,Zimski-Nedelja,0:33:37.500000
20400,81L,Viktora Starčića,Zimski-Radni Dan,0:19:29.491525
20401,81L,Viktora Starčića,Zimski-Subota,0:33:33.750000
20402,81L,Viktora Starčića,Zimski-Nedelja,0:33:33.750000
20403,81L,Pavla Vujisića,Zimski-Radni Dan,0:19:29.491525
20404,81L,Pavla Vujisića,Zimski-Nedelja,0:33:33.750000
20405,81L,Pavla Vujisića,Zimski-Subota,0:33:33.750000
20406,81L,Zire Adamović,Zimski-Radni Dan,0:19:29.491525
20407,81L,Zire Adamović,Zimski-Subota,0:33:37.500000
20408,81L,Zire Adamović,Zimski-Nedelja,0:33:37.500000
20409,57,Mile Jevtović,Zimski-Radni Dan,0:19:30.588235
20410,57,Mile Jevtović,Zimski-Nedelja,0:38:16.153846
20411,57,Mile Jevtović,Zimski-Subota,0:38:16.153846
20412,57,Krajiške Brigade,Zimski-Radni Dan,0:19:31.764706
20413,57,Krajiške Brigade,Zimski-Subota,0:38:18.461538
20414,57,Krajiške Brigade,Zimski-Nedelja,0:38:18.461538
20415,57,Vrtić Košuta,Zimski-Radni Dan,0:19:31.764706
20416,57,Vrtić Košuta,Zimski-Subota,0:38:18.461538
20417,57,Vrtić Košuta,Zimski-Nedelja,0:38:18.461538
20418,57,Miloja Zakića,Zimski-Radni Dan,0:19:31.764706
20419,57,Miloja Zakića,Zimski-Nedelja,0:38:18.461538
20420,57,Miloja Zakića,Zimski-Subota,0:38:18.461538
20421,57,Dimitrija Avramovića,Zimski-Radni Dan,0:19:32.941176
20422,57,Dimitrija Avramovića,Zimski-Subota,0:38:20.769231
20423,57,Dimitrija Avramovića,Zimski-Nedelja,0:38:20.769231
20424,57,Vrtić Bajka,Zimski-Radni Dan,0:19:32.941176
20425,57,Vrtić Bajka,Zimski-Subota,0:38:20.769231
20426,57,Vrtić Bajka,Zimski-Nedelja,0:38:20.769231
20427,57,Ilije Stojadinovića,Zimski-Radni Dan,0:19:32.941176
20428,57,Ilije Stojadinovića,Zimski-Nedelja,0:38:20.769231
20429,57,Ilije Stojadinovića,Zimski-Subota,0:38:20.769231
20430,66,"Oš ""1300 Kaplara""",Zimski-Nedelja,0:19:33.333333
20431,66,"Oš ""1300 Kaplara""",Zimski-Radni Dan,0:19:33.333333
20432,66,"Oš ""1300 Kaplara""",Zimski-Subota,0:19:33.333333
20433,66,Naučno-Tehnološki Park ,Zimski-Radni Dan,0:19:33.333333
20434,66,Naučno-Tehnološki Park ,Zimski-Subota,0:19:33.333333
20435,66,Naučno-Tehnološki Park ,Zimski-Nedelja,0:19:33.333333
20436,66,Naučno-Tehnološki Park ,Zimski-Nedelja,0:19:33.333333
20437,66,Naučno-Tehnološki Park ,Zimski-Subota,0:19:33.333333
20438,66,Naučno-Tehnološki Park ,Zimski-Radni Dan,0:19:33.333333
20439,66,Ntp Ulaz,Zimski-Radni Dan,0:19:33.333333
20440,66,Ntp Ulaz,Zimski-Subota,0:19:33.333333
20441,66,Ntp Ulaz,Zimski-Nedelja,0:19:33.333333
20442,57,Mile Jevtović,Zimski-Radni Dan,0:19:34.117647
20443,57,Mile Jevtović,Zimski-Nedelja,0:38:23.076923
20444,57,Mile Jevtović,Zimski-Subota,0:38:23.076923
20445,57,Kraljice Katarine,Zimski-Radni Dan,0:19:34.117647
20446,57,Kraljice Katarine,Zimski-Nedelja,0:38:23.076923
20447,57,Kraljice Katarine,Zimski-Subota,0:38:23.076923
20448,57,Žarkovačka,Zimski-Radni Dan,0:19:34.117647
20449,57,Žarkovačka,Zimski-Nedelja,0:38:23.076923
20450,57,Žarkovačka,Zimski-Subota,0:38:23.076923
20451,66,Ntp Ulaz,Zimski-Subota,0:19:34.666667
20452,66,Ntp Ulaz,Zimski-Radni Dan,0:19:34.666667
20453,66,Ntp Ulaz,Zimski-Nedelja,0:19:34.666667
20454,57,Naselje Golf,Zimski-Radni Dan,0:19:35.294118
20455,57,Naselje Golf,Zimski-Subota,0:38:25.384615
20456,57,Naselje Golf,Zimski-Nedelja,0:38:25.384615
20457,57,Petra Martinovića,Zimski-Radni Dan,0:19:35.294118
20458,57,Petra Martinovića,Zimski-Subota,0:38:25.384615
20459,57,Petra Martinovića,Zimski-Nedelja,0:38:25.384615
20460,66,"Oš ""1300 Kaplara""",Zimski-Subota,0:19:36
20461,66,"Oš ""1300 Kaplara""",Zimski-Radni Dan,0:19:36
20462,66,"Oš ""1300 Kaplara""",Zimski-Nedelja,0:19:36
20463,57,Kneza Višeslava,Zimski-Radni Dan,0:19:36.470588
20464,57,Kneza Višeslava,Zimski-Subota,0:38:27.692308
20465,57,Kneza Višeslava,Zimski-Nedelja,0:38:27.692308
20466,309L,Cerska,Zimski-Radni Dan,0:19:39.661017
20467,309L,Cerska,Zimski-Subota,0:38:40
20468,309L,Cerska,Zimski-Nedelja,0:38:40
20469,309L,Meše Selimovića,Zimski-Radni Dan,0:19:39.661017
20470,309L,Meše Selimovića,Zimski-Subota,0:38:40
20471,309L,Meše Selimovića,Zimski-Nedelja,0:38:40
20472,309L,Rifata Burdževića,Zimski-Radni Dan,0:19:39.661017
20473,309L,Rifata Burdževića,Zimski-Nedelja,0:38:40
20474,309L,Rifata Burdževića,Zimski-Subota,0:38:40
20475,309L,Kaluđerica (Put Za Institut),Zimski-Radni Dan,0:19:39.661017
20476,309L,Kaluđerica (Put Za Institut),Zimski-Nedelja,0:38:40
20477,309L,Kaluđerica (Put Za Institut),Zimski-Subota,0:38:40
20478,309L,Vojina Jugovića,Zimski-Radni Dan,0:19:39.661017
20479,309L,Vojina Jugovića,Zimski-Subota,0:38:40
20480,309L,Vojina Jugovića,Zimski-Nedelja,0:38:40
20481,309L,Dragoljuba Stojanovića,Zimski-Radni Dan,0:19:39.661017
20482,309L,Dragoljuba Stojanovića,Zimski-Nedelja,0:38:40
20483,309L,Dragoljuba Stojanovića,Zimski-Subota,0:38:40
20484,309L,Rifata Burdževića,Zimski-Radni Dan,0:19:40
20485,309L,Rifata Burdževića,Zimski-Nedelja,0:38:40
20486,309L,Rifata Burdževića,Zimski-Subota,0:38:40
20487,309L,Cerska,Zimski-Radni Dan,0:19:40
20488,309L,Cerska,Zimski-Nedelja,0:38:40
20489,309L,Cerska,Zimski-Subota,0:38:40
20490,309L,Vojina Jugovića,Zimski-Radni Dan,0:19:40
20491,309L,Vojina Jugovića,Zimski-Subota,0:38:40
20492,309L,Vojina Jugovića,Zimski-Nedelja,0:38:40
20493,309L,Dragoljuba Stojanovića,Zimski-Radni Dan,0:19:40
20494,309L,Dragoljuba Stojanovića,Zimski-Nedelja,0:38:40
20495,309L,Dragoljuba Stojanovića,Zimski-Subota,0:38:40
20496,309L,Meše Selimovića,Zimski-Radni Dan,0:19:40
20497,309L,Meše Selimovića,Zimski-Nedelja,0:38:40
20498,309L,Meše Selimovića,Zimski-Subota,0:38:40
20499,531,Ilije Miličevića,Zimski-Radni Dan,0:19:48
20500,532,Ilije Miličevića,Zimski-Radni Dan,0:20:54.545455
20501,531,Ilije Miličevića,Zimski-Nedelja,0:31:45.882353
20502,531,Ilije Miličevića,Zimski-Subota,0:31:45.882353
20503,532,Ilije Miličevića,Zimski-Subota,0:33:00
20504,532,Ilije Miličevića,Zimski-Nedelja,0:33:00
20505,507,Ilije Miličevića,Zimski-Subota,0:34:54.193548
20506,507,Ilije Miličevića,Zimski-Nedelja,0:34:54.193548
20507,507,Ilije Miličevića,Zimski-Radni Dan,0:34:54.193548
20508,531,Like Ružića,Zimski-Radni Dan,0:19:48
20509,531,Like Ružića,Zimski-Nedelja,0:31:45.882353
20510,531,Like Ružića,Zimski-Subota,0:31:45.882353
20511,531,Oslobođenja,Zimski-Radni Dan,0:19:48
20512,532,Oslobođenja,Zimski-Radni Dan,0:20:53.454545
20513,531,Oslobođenja,Zimski-Nedelja,0:31:45.882353
20514,531,Oslobođenja,Zimski-Subota,0:31:45.882353
20515,532,Oslobođenja,Zimski-Nedelja,0:32:58.235294
20516,532,Oslobođenja,Zimski-Subota,0:32:58.235294
20517,507,Oslobođenja,Zimski-Radni Dan,0:34:50.322581
20518,507,Oslobođenja,Zimski-Subota,0:34:50.322581
20519,507,Oslobođenja,Zimski-Nedelja,0:34:50.322581
20520,532,Drage Vukićević,Zimski-Radni Dan,0:19:48
20521,532,Drage Vukićević,Zimski-Subota,0:32:19.411765
20522,532,Drage Vukićević,Zimski-Nedelja,0:32:19.411765
20523,507,Drage Vukićević,Zimski-Nedelja,0:34:03.870968
20524,507,Drage Vukićević,Zimski-Subota,0:34:03.870968
20525,507,Drage Vukićević,Zimski-Radni Dan,0:34:03.870968
20526,531,Mz Rušanj,Zimski-Radni Dan,0:19:48
20527,531,Mz Rušanj,Zimski-Subota,0:31:45.882353
20528,531,Mz Rušanj,Zimski-Nedelja,0:31:45.882353
20529,531,Novo Naselje /Rušanj/,Zimski-Radni Dan,0:19:48
20530,532,Novo Naselje /Rušanj/,Zimski-Radni Dan,0:20:54.545455
20531,531,Novo Naselje /Rušanj/,Zimski-Nedelja,0:31:45.882353
20532,531,Novo Naselje /Rušanj/,Zimski-Subota,0:31:45.882353
20533,532,Novo Naselje /Rušanj/,Zimski-Subota,0:33:01.764706
20534,532,Novo Naselje /Rušanj/,Zimski-Nedelja,0:33:01.764706
20535,532,Oslobođenja 1,Zimski-Radni Dan,0:19:48
20536,532,Oslobođenja 1,Zimski-Subota,0:32:19.411765
20537,532,Oslobođenja 1,Zimski-Nedelja,0:32:19.411765
20538,507,Oslobođenja 1,Zimski-Nedelja,0:34:03.870968
20539,507,Oslobođenja 1,Zimski-Subota,0:34:03.870968
20540,507,Oslobođenja 1,Zimski-Radni Dan,0:34:03.870968
20541,532,Oslobođenja 2,Zimski-Radni Dan,0:19:49.090909
20542,532,Oslobođenja 2,Zimski-Subota,0:32:21.176471
20543,532,Oslobođenja 2,Zimski-Nedelja,0:32:21.176471
20544,507,Oslobođenja 2,Zimski-Radni Dan,0:34:03.870968
20545,507,Oslobođenja 2,Zimski-Nedelja,0:34:03.870968
20546,507,Oslobođenja 2,Zimski-Subota,0:34:03.870968
20547,531,Naselje Petlovo Brdo,Zimski-Radni Dan,0:19:49.090909
20548,532,Naselje Petlovo Brdo,Zimski-Radni Dan,0:20:54.545455
20549,502,Naselje Petlovo Brdo,Zimski-Subota,0:21:24.489796
20550,502,Naselje Petlovo Brdo,Zimski-Radni Dan,0:21:24.489796
20551,502,Naselje Petlovo Brdo,Zimski-Nedelja,0:21:24.489796
20552,534,Naselje Petlovo Brdo,Zimski-Radni Dan,0:26:16.744186
20553,521,Naselje Petlovo Brdo,Zimski-Subota,0:29:09.473684
20554,521,Naselje Petlovo Brdo,Zimski-Nedelja,0:29:09.473684
20555,521,Naselje Petlovo Brdo,Zimski-Radni Dan,0:29:09.473684
20556,533,Naselje Petlovo Brdo,Zimski-Radni Dan,0:29:48.888889
20557,531,Naselje Petlovo Brdo,Zimski-Subota,0:31:45.882353
20558,531,Naselje Petlovo Brdo,Zimski-Nedelja,0:31:45.882353
20559,533,Naselje Petlovo Brdo,Zimski-Nedelja,0:31:49.090909
20560,533,Naselje Petlovo Brdo,Zimski-Subota,0:31:49.090909
20561,532,Naselje Petlovo Brdo,Zimski-Nedelja,0:33:12.352941
20562,532,Naselje Petlovo Brdo,Zimski-Subota,0:33:12.352941
20563,534,Naselje Petlovo Brdo,Zimski-Subota,0:49:07.826087
20564,534,Naselje Petlovo Brdo,Zimski-Nedelja,0:49:07.826087
20565,604,Mesara,Zimski-Radni Dan,0:19:49.285714
20566,604,Mesara,Zimski-Nedelja,0:38:37.241379
20567,604,Mesara,Zimski-Subota,0:38:37.241379
20568,604,Ulaz U Bečmen,Zimski-Radni Dan,0:19:49.285714
20569,604,Ulaz U Bečmen,Zimski-Nedelja,0:38:37.241379
20570,604,Ulaz U Bečmen,Zimski-Subota,0:38:37.241379
20571,604,Bečmen Naselje,Zimski-Radni Dan,0:19:49.285714
20572,604,Bečmen Naselje,Zimski-Subota,0:38:37.241379
20573,604,Bečmen Naselje,Zimski-Nedelja,0:38:37.241379
20574,604,Maksin Sokak,Zimski-Radni Dan,0:19:50.357143
20575,604,Maksin Sokak,Zimski-Nedelja,0:38:37.241379
20576,604,Maksin Sokak,Zimski-Subota,0:38:37.241379
20577,604,Bečmen /Centar/,Zimski-Radni Dan,0:19:50.357143
20578,604,Bečmen /Centar/,Zimski-Nedelja,0:38:37.241379
20579,604,Bečmen /Centar/,Zimski-Subota,0:38:37.241379
20580,604,Bečmen (Izlaz),Zimski-Radni Dan,0:19:51.428571
20581,604,Bečmen (Izlaz),Zimski-Subota,0:38:37.241379
20582,604,Bečmen (Izlaz),Zimski-Nedelja,0:38:37.241379
20583,604,Bečmenskih Ilegalaca,Zimski-Radni Dan,0:19:51.428571
20584,604,Bečmenskih Ilegalaca,Zimski-Nedelja,0:38:37.241379
20585,604,Bečmenskih Ilegalaca,Zimski-Subota,0:38:37.241379
20586,604,Preka Kaldrma,Zimski-Radni Dan,0:19:54.642857
20587,604,Preka Kaldrma,Zimski-Subota,0:38:40.714286
20588,604,Preka Kaldrma,Zimski-Nedelja,0:38:40.714286
20589,604,Petrovčić /Centar/,Zimski-Radni Dan,0:19:54.642857
20590,604,Petrovčić /Centar/,Zimski-Subota,0:38:40.714286
20591,604,Petrovčić /Centar/,Zimski-Nedelja,0:38:40.714286
20592,604,Petrovčić,Zimski-Radni Dan,0:19:54.642857
