,DC,CC,BC,EVC
Grmovac /Crkva/(2490),0.0006391818472355385,0.03687553769460125,0.0006780632688830807,3.6077047853351864e-10
Peđe Milosavljevića(225),0.0006391818472355385,0.04531105189990732,0.0006768842950181696,5.615021199884249e-07
Bitoljska(2180),0.0006391818472355385,0.038938251325319195,0.0006760415914802463,4.358072798056849e-10
Skadarska(357),0.0009587727708533077,0.057700818765213546,0.0006739467934715074,0.17691886012831326
Ledine(1757),0.0006391818472355385,0.03981422572846418,0.0006732123750253651,1.5861359776382734e-09
Šavnička(928),0.0006391818472355385,0.042665466743025446,0.0006730519519935434,3.9366840410393425e-08
Dragice Končar 1(597),0.0006391818472355385,0.04370844275576912,0.0006694833623995279,1.3370049860213426e-08
Mz Vml(3056),0.0006391818472355385,0.04390469776056575,0.0006691874460772215,1.2917386606258614e-08
12.Avgusta(2356),0.0006391818472355385,0.01632084624291929,0.0006660825125338904,2.719542916026773e-26
Husova(563),0.0006391818472355385,0.05027232852942594,0.0006660726156887184,1.2032754846060225e-05
Src Surčin(1777),0.0006391818472355385,0.027187654771524645,0.0006655395244727234,5.720983680825427e-17
Dijega Rivera 1(3968),0.0006391818472355385,0.031153237288304342,0.0006633181334829303,5.946418167505057e-12
Pivljanina Baje 1(2569),0.0006391818472355385,0.04835120684859536,0.0006599881543844784,1.0118902128737383e-06
Tadeuša Košćuška(3),0.0009587727708533077,0.047711989753129715,0.0006563314947611182,0.0005060237308048886
Ruska(424),0.0009587727708533077,0.04683711043918211,0.0006559425248112685,0.00027567541106185124
Ugrinovačka(805),0.0006391818472355385,0.04688694088559227,0.0006556787239118094,5.8357777231014056e-05
Bulevar Zorana Đinđića(1095),0.0006391818472355385,0.051524832037939665,0.0006521412171808806,0.00011910491471465599
Surčin /Izlaz/(1805),0.0006391818472355385,0.03204432337218115,0.00065026278440598,2.0194570042827782e-13
Novo Naselje /Ulaz/(2274),0.0006391818472355385,0.03715843100929851,0.00064983517302627,5.052135510632824e-10
Institut Za Kukuruz(2330),0.0006391818472355385,0.037069067646013504,0.0006476009813729976,6.186262115901196e-08
Bele Vode(1040),0.0006391818472355385,0.0451476062678556,0.0006451326569854584,3.2364038667245536e-07
Božidara Stojanovića(940),0.001278363694471077,0.046166784702549576,0.0006413662789667867,1.3503773220784055e-07
Jurija Gagarina(1108),0.0006391818472355385,0.05016835016835017,0.0006391818472355386,3.0616312524864327e-06
Kamenička(2248),0.0006391818472355385,0.05603309337058128,0.0006391818472355385,0.0014081312938205963
Jurija Gagarina(1115),0.0006391818472355385,0.051405477336575266,0.0006391818472355385,5.064703109132676e-06
Jurija Gagarina(1114),0.0006391818472355385,0.04851614103637548,0.0006391818472355385,1.391788351008823e-06
Jurija Gagarina(1109),0.0006391818472355385,0.047597316661342585,0.0006391818472355385,5.304451277740524e-07
Vračarska(172),0.0006391818472355385,0.04733450320706765,0.0006391818472355385,1.4975345191774752e-06
Vračarska(173),0.0006391818472355385,0.045584336120742405,0.0006391818472355385,4.946453711052089e-07
Miloša Jankovića(254),0.0006391818472355385,0.044804330082907344,0.0006391818472355385,7.026922764284858e-06
Umljenovićeva(646),0.0006391818472355385,0.04443971026842778,0.0006391818472355385,2.484871036233237e-07
Umljenovićeva(647),0.0006391818472355385,0.04383458014625536,0.0006391818472355385,2.881234503332899e-07
Milana Blagojevića Španca(2419),0.0006391818472355385,0.043500625608230224,0.0006391818472355385,2.6080753994272702e-08
Ntp Ulaz(3101),0.0006391818472355385,0.04331335391259811,0.0006391818472355385,6.4567116563772815e-06
Orlovača /Izlaz/(2244),0.0006391818472355385,0.04259692877368765,0.0006391818472355385,4.567178139077093e-09
Orlovača /Ulaz/(2243),0.0006391818472355385,0.042107387969317726,0.0006391818472355385,3.60908652198358e-09
Ntp Ulaz(3100),0.0006391818472355385,0.041993799573217375,0.0006391818472355385,2.059935007308768e-06
Belo Vrelo(921),0.0006391818472355385,0.040863501018649113,0.0006391818472355385,6.9755160057725216e-09
Belo Vrelo(922),0.0006391818472355385,0.04038774298474327,0.0006391818472355385,1.8974832727446943e-09
Gradine(2605),0.0006391818472355385,0.04035128443206438,0.0006391818472355385,1.7457435967196487e-09
Institut Mihajlo Pupin(1069),0.0006391818472355385,0.03871614348111212,0.0006391818472355385,1.6178434195659968e-07
Institut Mihajlo Pupin(1068),0.0006391818472355385,0.03780903356775176,0.0006391818472355385,6.169265859554237e-08
Buljubašine Vode(2079),0.0006391818472355385,0.03723404255319149,0.0006391818472355385,4.2292198664899653e-11
Miljana Miljanića(3071),0.0006391818472355385,0.036800940899735374,0.0006391818472355385,1.893380460979515e-11
Miljana Miljanića(2642),0.0006391818472355385,0.036207315520892396,0.0006391818472355385,6.223480853247403e-12
Partizanska(2264),0.0006391818472355385,0.03590649851393686,0.0006391818472355385,6.36002235125077e-11
Milivoja Perovića(708),0.0006391818472355385,0.03580050571503759,0.0006391818472355385,3.7744277976725016e-11
Milivoja Perovića(635),0.0006391818472355385,0.03566584217665363,0.0006391818472355385,2.5723064469329168e-11
Dr Ivana Ribara(142),0.0006391818472355385,0.035488663816080485,0.0006391818472355385,8.090515627612999e-11
Dr Ivana Ribara(143),0.0006391818472355385,0.035306861649910294,0.0006391818472355385,7.020881665329749e-11
Kumodraž 1(694),0.0006391818472355385,0.03525514630491364,0.0006391818472355385,1.9292475585478602e-11
Partizanska(1864),0.0006391818472355385,0.03471960231685937,0.0006391818472355385,2.3996516260143194e-11
Lovačka(671),0.0006391818472355385,0.03345665283777426,0.0006391818472355385,2.866889175228973e-10
Lovačka(672),0.0006391818472355385,0.032974676207438006,0.0006391818472355385,1.4041678409684514e-10
Zdravstvena Stanica Resnik(2921),0.0006391818472355385,0.03260767619504163,0.0006391818472355385,4.8327771400462725e-14
Ratomira Stojadinovića(1296),0.0006391818472355385,0.03198895874865818,0.0006391818472355385,1.7391814237310784e-11
Dalmatinskih Brigada(1904),0.0006391818472355385,0.031169064031557555,0.0006391818472355385,1.5883902465682123e-11
Sremčica /Izlaz/(1686),0.0006391818472355385,0.028874903104352,0.0006391818472355385,5.312384388370538e-16
Lipovica (Policija)(2823),0.0006391818472355385,0.025278720310227824,0.0006391818472355385,4.244165516768656e-19
Ralja /Trafo/(2518),0.0006391818472355385,0.0212342897472787,0.0006391818472355385,4.609024327630146e-24
Ralja /Trafo/(2566),0.0006391818472355385,0.021195309801052654,0.0006391818472355385,4.4155135187369216e-24
Petrovčić(1273),0.0006391818472355385,0.020162641441348557,0.0006391818472355385,6.4687334549544835e-22
Petrovčić(1851),0.0006391818472355385,0.02015394029177804,0.0006391818472355385,5.502568650063888e-22
Vrčin - Nadvožnjak(2816),0.0006391818472355385,0.019095336319585994,0.0006391818472355385,2.3037910997167166e-21
Vrčin (Ivo Lola Ribar)(2817),0.0006391818472355385,0.018488646234024072,0.0006391818472355385,6.657093365030754e-22
Gradine(2606),0.0006391818472355385,0.04089982223151731,0.0006391818472355384,3.4206016185382827e-09
Miodraga Pešića(2774),0.0006391818472355385,0.027435575936658803,0.0006388980731718676,1.36389890042495e-14
Vrtić Bubamara(1886),0.0006391818472355385,0.03834276891405044,0.0006387731631899915,2.3048450399160642e-07
Franje Krča(2195),0.0006391818472355385,0.03834276891405044,0.0006387731631899915,2.3048450399160642e-07
Pedagoška Akademija(1995),0.0006391818472355385,0.053180821591855464,0.0006386936405713942,5.4028660350888146e-05
Braće Suzić(1804),0.0009587727708533077,0.03213350449293967,0.0006354491029907409,2.1112479985803678e-13
Mike Alasa(1929),0.0006391818472355385,0.04757922267501977,0.0006353738687706696,2.8771806481041616e-06
Dinarska(2802),0.0006391818472355385,0.0540153293743958,0.0006341007849823263,0.00053115899864938
Bele Vode(1039),0.0006391818472355385,0.044596154668414975,0.0006316019174903523,2.6667942740136417e-07
Milana Grigorijevića(3067),0.0006391818472355385,0.04372982264894554,0.0006306378369523734,1.3091376687511688e-08
Ilidenska(3158),0.0006391818472355385,0.03946522040739106,0.0006298349299723678,3.48968726347349e-09
Budmanijeva(3154),0.0006391818472355385,0.039077818436137925,0.0006296537556461031,1.5929382339472388e-08
Ugrinovci /Centar/(1834),0.0006391818472355385,0.03552653988078342,0.0006258995272955098,6.627753217687584e-11
