,Id,Composite,DC,CC,BC,EVC,lat,lon,community
1101,Bojčinska Šuma(2071),0.0008443435319840254,0.0006391818472355385,0.01714614499424626,0.002551750698687835,3.965387535939995e-26,44.726612,20.164118,14
1912,Mesara(2181),0.0011828174011066245,0.0009587727708533077,0.026590862737099735,0.0024236352534724014,2.8331554657536647e-17,44.776386,20.233477,14
1192,Bojčinska Šuma(2070),0.0008015501069426951,0.0006391818472355385,0.016887862220087327,0.001971768659449351,3.898016997951336e-26,44.726845,20.164108,14
1100,Progar /Ulaz/(2073),0.0007978624606597664,0.0006391818472355385,0.016861561674839685,0.0019225816105681978,3.22629050622487e-26,44.720524,20.160448,14
1923,Petrovčić /Ulaz/(1847),0.0008525553293979805,0.0006391818472355385,0.021008741892599606,0.0019163194895699745,3.2552570424030774e-21,44.793678,20.151133,14
1930,Petrovčić /Ulaz/(1848),0.0008524297803658425,0.0006391818472355385,0.020999295325660212,0.0019163194895699745,2.768224971332838e-21,44.793564,20.151709,14
1624,Žička(3121),0.0009527725344949016,0.0006391818472355385,0.028672751264570046,0.0018921414605757056,7.170307523054634e-16,44.783184,20.244509,14
1913,Ulaz U Bečmen(1990),0.0008980954667947591,0.0006391818472355385,0.025913258080812265,0.0016268784610754478,6.894947290189132e-18,44.77734,20.226437,14
1710,Mz Jakovo(1796),0.0008483307963422059,0.0006391818472355385,0.023541183905624603,0.0013581295650605019,3.02085286385486e-20,44.753716,20.260469,14
1193,Progar /Ulaz/(2072),0.0007552286719855191,0.0006391818472355385,0.016612159952430504,0.0013432125973980354,3.1831592037292954e-26,44.720615,20.160336,14
1715,Đorđa Radovića(1799),0.0008443138909650453,0.0006391818472355385,0.023490109230134004,0.0013089425161793478,1.3301963096202454e-20,44.749584,20.264471,14
1618,"Src ""Surčin"" /Ulaz/(1915)",0.0009028825590519651,0.0006391818472355385,0.027942489730308984,0.0013000215051844743,2.3797492466875657e-16,44.787971,20.236063,14
1099,Progar /Centar/(2074),0.0007515523369406008,0.0006391818472355385,0.016586710487953564,0.0012940255485168815,2.87610185715576e-26,44.714836,20.161148,14
1924,Petrovčić /Centar/(1849),0.0008034961744415492,0.0006391818472355385,0.020577133011534767,0.0012779550104255301,1.4707496420746728e-21,44.794144,20.144682,14
1929,Petrovčić /Centar/(1850),0.0008033757299285978,0.0006391818472355385,0.02056807051909892,0.0012779550104255301,1.2509713635907034e-21,44.794079,20.144573,14
1623,Don Kihotova(3120),0.0008990971906747703,0.0006391818472355385,0.027878507087680533,0.0012567739977652715,1.706162135173532e-16,44.782707,20.240784,14
1914,Bečmen Naselje(1837),0.0008468662748884187,0.0006391818472355385,0.0252693295430685,0.0009981180570013575,1.8331186724238692e-18,44.778309,20.219635,14
1711,Đorđa Radovića(1798),0.0007986450547130037,0.0006391818472355385,0.023009213980542544,0.0007301865290775033,8.776752460108404e-21,44.749092,20.264771,14
1194,Progar /Centar/(2354),0.000709068827849871,0.0006391818472355385,0.01634548579368852,0.0007152695614150359,2.8508182815550586e-26,44.714924,20.160715,14
1714,Oslobođenja(1801),0.0007946584493884988,0.0006391818472355385,0.022960419143221944,0.0006809994801963551,4.138963460898192e-21,44.746208,20.265451,14
1098,12.Avgusta(2356),0.0007054032569145784,0.0006391818472355385,0.01632084624291929,0.0006660825125338904,2.719542916026773e-26,44.71574,20.156475,14
1619,Src Surčin(1777),0.0008497910747125441,0.0006391818472355385,0.027187654771524645,0.0006655395244727234,5.720983680825427e-17,44.788006,20.231672,14
1925,Petrovčić(1273),0.0007546367805596984,0.0006391818472355385,0.020162641441348557,0.0006391818472355385,6.4687334549544835e-22,44.795086,20.135448,14
1928,Petrovčić(1851),0.0007545211384524571,0.0006391818472355385,0.02015394029177804,0.0006391818472355385,5.502568650063888e-22,44.794926,20.135592,14
1622,Park Ključ(3119),0.0008460849658129432,0.0006391818472355385,0.02712754889721182,0.0006227007010990726,4.138821536869667e-17,44.781979,20.235586,14
1915,Maksin Sokak(1839),0.0007960520968778437,0.0006391818472355385,0.024656627502895913,0.0003693576529272667,8.296186206513842e-19,44.779251,20.211618,14
1712,Oslobođenja(1800),0.0007493038211356317,0.0006391818472355385,0.022501078671077233,0.00010265217714005533,3.1147196467278554e-21,44.74649,20.265375,14
1195,12. Avgusta(2355),0.0006630509102179822,0.0006391818472355385,0.016087403598971723,8.773520947758911e-05,2.7079220235224596e-26,44.716484,20.155825,14
1713,Jakovo(1802),0.0007471195389075502,0.0006391818472355385,0.022462311557788946,7.805865269948073e-05,2.1283650811818607e-21,44.745338,20.270195,14
1097,Progar(2357),0.0006611183595160025,0.0006391818472355385,0.016067577282530554,6.314168503701451e-05,2.6716178761613476e-26,44.718227,20.149319,14
1620,Src  Surčin (Ulaz)(1725),0.0007976770236245918,0.0006391818472355385,0.026479025802029297,3.641130475764234e-05,1.5850060987911986e-17,44.788071,20.234255,14
1621,Jakovička Src (3118),0.0007956030628616971,0.0006391818472355385,0.026431829700963,1.5094064082203268e-05,1.2938625695567172e-17,44.78648,20.232426,14
1313,Surčin(1965),0.0006029166546859133,0.00031959092361776926,0.02868773551173089,0.0,8.932575158136113e-16,44.780949,20.249571,14
1926,Preka Kaldrma(3481),0.00048431985652849595,0.00031959092361776926,0.019764268930493444,0.0,2.4410337703250403e-22,44.806305,20.100103,14
1927,Preka Kaldrma(2481),0.00048420873803233183,0.00031959092361776926,0.019755908146707666,0.0,2.0764947158207915e-22,44.805836,20.101234,14
872,Bolnica(3113),0.0026843150206537956,0.001278363694471077,0.04279969360398315,0.01807993294974086,8.47527305643071e-06,44.88015,20.329399,15
874,Naselje Ekonomija(1166),0.0023272551832167598,0.0009587727708533077,0.04108671673932454,0.01644042855683799,2.333259120690834e-06,44.889511,20.308517,15
875,Belarička(1168),0.002041896916716213,0.0006391818472355385,0.03950508174988953,0.015817389729401655,5.100012145033072e-07,44.892513,20.301947,15
876,Batajnica (Ulaz)(1170),0.002202557993378842,0.0009587727708533077,0.038040703187686924,0.015206883879362072,1.1737384708462925e-07,44.895519,20.295328,15
829,Belarička(2630),0.0016743090108676465,0.0006391818472355385,0.04127260496220965,0.010046793119109535,2.928699708572874e-06,44.892796,20.300982,15
828,Batajnica (Ulaz)(1169),0.0016102456599367866,0.0006391818472355385,0.03967690395881413,0.009422936923582006,6.319201125271334e-07,44.894836,20.296452,15
827,Maksima Brankovića(1172),0.0015482224752164494,0.0006391818472355385,0.038199997558325496,0.008799898096145592,1.3641275820108148e-07,44.897991,20.289715,15
826,Braće Smiljanić(1174),0.001487698466682749,0.0006391818472355385,0.03682909604519774,0.008176900137113741,2.9468505565901533e-08,44.899254,20.287064,15
825,Majke Jugovića(1176),0.001428480387082159,0.0006391818472355385,0.03555399002352086,0.007554106520104685,6.3913454337752246e-09,44.901543,20.282494,15
1205,Kralja Uroša(2445),0.001657665957646163,0.0009587727708533077,0.036663815427158644,0.007447820136324651,2.702928022276994e-08,44.896931,20.289961,15
824,Batajnica (Centar)(1178),0.001598728857836794,0.0009587727708533077,0.03437554930567762,0.007027587359950144,1.4840027314088224e-09,44.905766,20.275185,15
877,Maksima Brankovića(1171),0.0013737784231413553,0.0006391818472355385,0.03667026064129008,0.006529401563993847,2.5722575817266596e-08,44.897327,20.291595,15
878,Braće Smiljanić(1173),0.0013142960411645713,0.0006391818472355385,0.035397128861839204,0.005902316764506504,5.672402847080048e-09,44.900124,20.285593,15
879,Majke Jugovića(1175),0.0014780937626144683,0.0009587727708533077,0.034212051301676163,0.005282043365778295,1.3394469300552628e-09,44.902664,20.280901,15
880,Batajnica (Centar)(1961),0.0014184933947759485,0.0009587727708533077,0.03329963284201565,0.004582516244400069,3.9562375379261994e-10,44.906376,20.274462,15
1204,Bosanske Krajine(2316),0.0011887269744498147,0.0006391818472355385,0.03537391894183483,0.004056595777342781,5.942018176886752e-09,44.900169,20.294371,15
823,Posavska(1890),0.001361543994987351,0.0009587727708533077,0.0332384371879581,0.0037553489295402854,3.375125987200408e-10,44.910412,20.267136,15
881,Posavska(1724),0.0013415484868614471,0.0009587727708533077,0.03223480204802769,0.0036572621763371112,9.231267198071734e-11,44.91111,20.266249,15
1203,Braće Smiljanić(2315),0.001129591434411903,0.0006391818472355385,0.03417169941135999,0.003420683402471609,1.3107313952914912e-09,44.903488,20.29221,15
1202,Stanka Tišme(2312),0.0010715278717521582,0.0006391818472355385,0.033048511285501535,0.0027850775406346073,2.902566673189892e-10,44.906429,20.28891,15
971,Batajnica /Železnička Rampa/(1180),0.0014907724420743869,0.001278363694471077,0.03349748420939942,0.0023428706769787607,4.4834819735224687e-10,44.902084,20.269978,15
1201,Široki Put(2571),0.0010145004866521532,0.0006391818472355385,0.03199910005726908,0.0021502890468887005,6.456066221732217e-11,44.908993,20.286144,15
1206,Stevana Dubajića(2446),0.0010589684616370844,0.0006391818472355385,0.035385520095899396,0.002142326784194867,5.943754393408725e-09,44.896,20.28723,15
882,Drage Mihajlovića(1901),0.000972387709697899,0.0006391818472355385,0.031233467423962626,0.0016796934859552007,2.056447760014714e-11,44.912479,20.264641,15
1200,Jovana Brankovića(2302),0.0009586199622558628,0.0006391818472355385,0.031018587360594794,0.0015189062535223433,1.4433840366006498e-11,44.91114,20.282391,15
1207,Braće Radišić(2447),0.0010006052852083711,0.0006391818472355385,0.03419821631546734,0.0015148741690665251,1.3189156706268426e-09,44.897999,20.28299,15
822,Drage Mihajlovića(1902),0.0009575816265020703,0.0006391818472355385,0.032170837531615634,0.0012779550104255301,7.323779310187718e-11,44.91267,20.264738,15
1484,Oficirska Kolonija(2503),0.0009526451114118227,0.0006391818472355385,0.03217216064488268,0.0012049561433041772,7.329615004702028e-11,44.913982,20.259827,15
883,Dalmatinskih Brigada(1903),0.0009167249530046988,0.0006391818472355385,0.03029246899596294,0.0010437811110840464,4.612931925089438e-12,44.913773,20.267347,15
1208,Kralja Radoslava(742),0.001167512922915043,0.0009587727708533077,0.03309010152284264,0.0009253424041327928,3.2724653506816067e-10,44.900398,20.278811,15
1199,Katice Opačić(2585),0.0009038259577203569,0.0006391818472355385,0.030101878842102227,0.0008910381429476734,3.25591249830578e-12,44.914455,20.280331,15
1480,Oficirska Kolonija(2502),0.0009066800211249993,0.0006391818472355385,0.031230973460160297,0.0007119763723341199,2.0720040426957956e-11,44.914764,20.258341,15
821,Dalmatinskih Brigada(1904),0.0009009169843815364,0.0006391818472355385,0.031169064031557555,0.0006391818472355385,1.5883902465682123e-11,44.914024,20.267679,15
1483,Moma Stanojlović(2505),0.0008967375205524898,0.0006391818472355385,0.031176828113946373,0.0005760767927818608,1.6154373651056407e-11,44.918713,20.252581,15
968,Batajnica (Centar)(1177),0.00092118515741261,0.0006391818472355385,0.03308205491473098,0.0005632023446370065,3.010524799786548e-10,44.905762,20.274252,15
884,Batajnica(2867),0.0008617937352858547,0.0006391818472355385,0.029406512851839667,0.00040786873621289244,1.0751428884423407e-12,44.915421,20.271099,15
1198,Novosadska(2584),0.0008498515935396324,0.0006391818472355385,0.029239711434231676,0.00026456636952865517,7.871237055334092e-13,44.917824,20.278791,15
1481,Moma Stanojlović(2504),0.0008564873459997636,0.0006391818472355385,0.030289536605906896,0.0001567517337842655,5.358829298494168e-12,44.919178,20.252428,15
970,Batajnica /Železnička Stanica/(2285),0.0008844159080464225,0.0006391818472355385,0.032413450183355084,0.0001523428889798792,1.1196289689007296e-10,44.900032,20.271011,15
1482,Aerodrom Batajnica(2497),0.0008542349866559113,0.0006391818472355385,0.03044751719910088,9.262496921671218e-05,4.502985568554646e-12,44.927231,20.24494,15
969,Batajnica /Železnička Rampa/(1179),0.0008767276565424805,0.0006391818472355385,0.0322208606646003,7.67720704268961e-05,8.721556944236073e-11,44.901958,20.26964,15
1196,Batajnica /Železnička Stanica/(1215),0.000882245687635905,0.0006391818472355385,0.03268772721574527,6.665133859656444e-05,1.6276822787855457e-10,44.89994,20.271139,15
1197,Katice Opačić 1(3020),0.0008244241035641783,0.0006391818472355385,0.028571167683260894,2.0815640719861525e-05,4.019685779682791e-13,44.917336,20.27471,15
820,Batajnica(1905),0.0006233769655587838,0.00031959092361776926,0.030227211252366784,0.0,3.301174844207372e-12,44.915524,20.270794,15
873,Ciglana(1164),0.0009895678472052563,0.0006391818472355385,0.04106514777678618,0.0,2.24530512613266e-06,44.885723,20.316782,15
3098,Batajnica /Železnička Stanica/(2287),0.000647344095927054,0.00031959092361776926,0.03203054622881009,0.0,6.92894358504124e-11,44.9002,20.270926,15
280,Zeleni Venac(360),0.06815840384099506,0.0019175455417066154,0.0593186600693852,0.07353533894937304,0.270946511277413,44.814335,20.456921,16
91,Pionirski Park(703),0.09513828400160479,0.0031959092361776927,0.06069010997536707,0.05997599319824849,0.3907551874589845,44.810978,20.46512,16
284,Czk Vlada Divljan(351),0.007954561178886767,0.0015979546180888463,0.05318172547419947,0.05433075613869671,0.010883864790235415,44.81744,20.483158,16
283,Cvijićeva(354),0.013623653497484994,0.0009587727708533077,0.05521732225104558,0.050027337623752444,0.03918752402091495,44.817131,20.477751,16
270,Jovana Avakumovića(352),0.007802697812770013,0.001278363694471077,0.053823924037568374,0.0379178169432083,0.01609918943223016,44.817398,20.479391,16
1218,27. Marta(239),0.016541083808374605,0.001278363694471077,0.05760203236317446,0.03533013411970167,0.05543785675391236,44.813694,20.472733,16
1236,27. Marta(240),0.016429868162223957,0.001278363694471077,0.05759037031583597,0.0334840444879131,0.05550098929820844,44.812851,20.4713,16
1216,London(269),0.026860253951562222,0.001278363694471077,0.060590217265016844,0.032552150558860966,0.10189616550031624,44.807934,20.462984,16
413,Makedonska(238),0.037315311168127176,0.0015979546180888463,0.05931528662420382,0.031872675968760415,0.1475932701255654,44.815231,20.465302,16
1244,Cvijićeva(492),0.006598907686147528,0.0006391818472355385,0.05506960699765923,0.03101703652558271,0.014728990047906598,44.815998,20.476086,16
282,Džordža Vašingtona(356),0.031740715279287735,0.0019175455417066154,0.056329660833873405,0.02479384410279576,0.12417700773882555,44.816849,20.470016,16
1217,Glavna Pošta(267),0.01852513110345598,0.0009587727708533077,0.0585812442663771,0.02436902073024378,0.06847069107430089,44.811367,20.468409,16
1220,Zdravka Čelara(243),0.005871508491521009,0.0009587727708533077,0.05533352196364151,0.020103871434360272,0.01378844284961165,44.81089,20.479479,16
1044,Mite Ružića(103),0.0025585614102570636,0.001278363694471077,0.04517041763508539,0.015789124075244798,5.095535508402309e-07,44.791088,20.512623,16
1769,Trg Republike(702),0.06905684726445582,0.0022371364653243847,0.058526457550081366,0.014660860978720726,0.29172971166697187,44.816311,20.460943,16
1665,Bistrička(905),0.014281450339131078,0.0019175455417066154,0.05518226548859849,0.012570495412871802,0.050439769131085235,44.810322,20.480288,16
1045,Dr Velizara Kosanovića(101),0.0020973811200395457,0.0009587727708533077,0.04643053226691991,0.01200824580574167,1.87296418816746e-06,44.792019,20.510784,16
1233,Podvožnjak(246),0.005332484846500486,0.0009587727708533077,0.05287080531242608,0.010674835059656326,0.014381433318497505,44.80621,20.48382,16
2238,Trg Republike(674),0.05290673178900437,0.0015979546180888463,0.05808535521357367,0.01065950610984821,0.22325193302363772,44.816601,20.460871,16
1232,Marka Oreškovića(248),0.0025075909933413767,0.0006391818472355385,0.05082515755961276,0.010186970477433539,0.003095469254049176,44.804161,20.486874,16
338,Dušanova(530),0.02597633809501532,0.0015979546180888463,0.0565556881032426,0.010064739625750285,0.10400063365365504,44.819485,20.465258,16
1231,Živojina Žujovića(250),0.0019046230503534589,0.0006391818472355385,0.04901546125287842,0.009721533942830502,0.000666349365676742,44.80164,20.492592,16
1230,Čegarska(251),0.0017349634466601903,0.0006391818472355385,0.04739257531466307,0.009274271198510032,0.00014381666400018484,44.80085,20.49572,16
1229,Gradska Bolnica(253),0.0019086361604711767,0.0009587727708533077,0.04595253480585091,0.009218074015927282,3.278038341429081e-05,44.800102,20.499186,16
281,Dom Omladine(358),0.02996983184394561,0.0009587727708533077,0.057463454051274516,0.008531197438584028,0.12410001329359702,44.81546,20.462456,16
1663,Pijaca Zvezdara(99),0.0018480639989008098,0.0009587727708533077,0.04596265992919782,0.008409623951130008,6.857631825870491e-06,44.793304,20.504742,16
274,Zeleni Venac(359),0.06827853916749643,0.002556727388942154,0.057688053097345135,0.008351777020858821,0.2892415140125883,44.814545,20.456858,16
2673,Park Tašmajdan(190),0.013826382912492347,0.0009587727708533077,0.05942568465833555,0.007991373658493646,0.052500091694674234,44.808937,20.468889,16
641,Železnička Stanica Dunav(720),0.0046755518552310665,0.0019175455417066154,0.051572389240506326,0.007561796941452845,0.009529041238580364,44.819057,20.481504,16
1642,Žs Pančevački Most(2113),0.006157080571782153,0.0015979546180888463,0.05287527248762188,0.007485064660930244,0.01703420950794922,44.819302,20.488905,16
55,Pravni Fakultet(583),0.010603512224819514,0.0009587727708533077,0.057917630726515505,0.007475027749305573,0.03844103650729543,44.806976,20.472223,16
1761,Trg Republike(546),0.034107087157527444,0.0009587727708533077,0.05782771812452642,0.006794442820289266,0.14296331963085768,44.81673,20.4611,16
1994,Cvijićeva(1034),0.007809400463651523,0.0006391818472355385,0.053663305206832684,0.006712853300789182,0.027504586729469087,44.817638,20.476837,16
57,Terazije(196),0.04530510359030375,0.0022371364653243847,0.058886630532971995,0.006652465095573333,0.1887071661591663,44.813381,20.460953,16
1664,Batutova(91),0.0014311756644194663,0.0006391818472355385,0.04490077058848853,0.00573634040756474,8.15452704241751e-06,44.795395,20.499718,16
1768,Pionirski Park(704),0.04933059983255527,0.0019175455417066154,0.05907451809617309,0.004642166698688613,0.20815095029149266,44.812149,20.464035,16
329,Dušanova(531),0.02191401375303735,0.001278363694471077,0.055601954686805864,0.004295425503840148,0.08874913282001713,44.819019,20.46472,16
437,Makedonska(311),0.04192695747929567,0.0019175455417066154,0.05730034610947315,0.004261100795604565,0.17551202575684113,44.81551,20.464842,16
339,Trg Republike(532),0.02649026513150674,0.0009587727708533077,0.05812959797874712,0.003942796542500027,0.10999994847620037,44.815254,20.460356,16
272,Džordža Vašingtona(355),0.04268172441059769,0.0015979546180888463,0.05589596098536952,0.003890329681711812,0.18003997939107574,44.816986,20.469828,16
1219,Jaše Prodanovića(241),0.004642056485668005,0.0006391818472355385,0.05535995470710001,0.003746626633632848,0.014240831712583479,44.814739,20.477369,16
271,Cvijićeva(353),0.010477616557266794,0.0006391818472355385,0.05367435158501441,0.003386494741499751,0.04034771822245705,44.817245,20.475815,16
1652,Trg Republike(3031),0.06463145799263481,0.0019175455417066154,0.05868782354265136,0.003246736719095835,0.27650129978910004,44.815746,20.461645,16
1228,Miloša Jankovića(255),0.001453281176828448,0.0009587727708533077,0.043944777607685066,0.0029859126436883043,7.382434251135553e-06,44.799355,20.503725,16
594,Hala Aleksandar Nikolić(1729),0.0018602604456775171,0.0006391818472355385,0.05124719524378859,0.0029629160635411857,0.0023734914496698237,44.816216,20.483248,16
2284,Batutova(97),0.001274359794019026,0.0006391818472355385,0.0471561624016638,0.0029336997331880273,2.3294808805039494e-05,44.795982,20.498117,16
1649,Trg Republike(194),0.022860629205485622,0.0015979546180888463,0.05639463629154351,0.002922789479653652,0.0923333285209884,44.817253,20.459797,16
595,Cvijićeva(838),0.0014619432390672279,0.0006391818472355385,0.05078885858979353,0.0028918046990310947,0.0006541600454440075,44.811756,20.479763,16
3027,Studentski Trg(3032),0.012074992025038398,0.0009587727708533077,0.054428750347898694,0.0026082569246727396,0.04664330123548253,44.818798,20.457638,16
1840,Luka Beograd(712),0.002357954348001009,0.001278363694471077,0.04919115219544404,0.0023883334622318004,0.0029092889082572623,44.824505,20.472328,16
1766,Gundulićev Venac(700),0.006417519371131016,0.0006391818472355385,0.05355767420365267,0.0022440539747296366,0.022679447698266162,44.82003,20.4704,16
2157,Trg Republike(193),0.01751968047173877,0.0009587727708533077,0.05554174950298211,0.002211831868160205,0.07086130402970009,44.817154,20.459675,16
593,Železnička Stanica Dunav(836),0.002844480974977322,0.0009587727708533077,0.051133299560407235,0.0021922334864370634,0.005996751843413139,44.818371,20.480042,16
56,Glavna Pošta(535),0.025683134862674043,0.0015979546180888463,0.057869428518587014,0.0021791798387317167,0.10499696575639879,44.810024,20.467106,16
2921,Pristanište(6),0.001453429968940016,0.0006391818472355385,0.053108610418045724,0.0021182249883451233,0.0007125460392222615,44.818661,20.449411,16
3122,Zabrđanska(3161),0.001159019783801897,0.0006391818472355385,0.04304699537750385,0.0021160989809207095,3.658936041426167e-08,44.78149,20.525852,16
1765,Vojvode Dobrnjca(698),0.0028932289794511715,0.0009587727708533077,0.05132368861332546,0.002035472077631367,0.006249087800884832,44.819767,20.472668,16
333,Solunska(2111),0.0025901838660307517,0.0015979546180888463,0.04963908939478068,0.0018192480892634283,0.0031012534156615776,44.827133,20.456026,16
3100,Kalemegdan(3141),0.0035570440899660447,0.0006391818472355385,0.05168483647175421,0.001785343321545441,0.010232908684188117,44.821297,20.454655,16
3115,Oš Veljko Dugošević(3148),0.0011248396816218892,0.0006391818472355385,0.042242682795118267,0.0017648123953990951,1.5889724152643759e-06,44.796879,20.50322,16
2158,Terazije(195),0.010538679407785273,0.0009587727708533077,0.05649034121682614,0.0017128676750337544,0.03997302668957117,44.81266,20.461042,16
336,Kralja Petra(73),0.003232070525800445,0.0009587727708533077,0.05140294388224471,0.0017012576765438638,0.00784890076201222,44.823299,20.460119,16
1770,Gundulićev Venac(701),0.005684023545838542,0.0006391818472355385,0.05313205753001308,0.0017007691127537132,0.019612835728244887,44.819977,20.469933,16
337,Dorćol /Kneginje Ljubice/(52),0.008412215978723799,0.0009587727708533077,0.05360079484719748,0.0016683963248259371,0.030719333008081925,44.821106,20.464117,16
2920,Kalemegdan(4),0.001593696034075486,0.0009587727708533077,0.05095510283843861,0.0016267159071354496,0.0006264444055693735,44.820328,20.453251,16
330,Dorćol /Kneginje Ljubice/(53),0.006019801060481358,0.0009587727708533077,0.05272114574557708,0.0015452207017396897,0.0201904633899086,44.821293,20.464178,16
335,Despota Đurđa(2112),0.002672639956293339,0.0009587727708533077,0.0502787909951312,0.001536946009924527,0.00548187137262625,44.826042,20.461637,16
3121,Lošinjska Donja(3159),0.0010975114968341838,0.0006391818472355385,0.04137848953305386,0.0015366183210703884,8.171988911920265e-09,44.78429,20.52479,16
1771,Vojvode Dobrnjca(699),0.002926821094505149,0.0009587727708533077,0.051019909015310866,0.0014474740824659698,0.006593194973935989,44.819481,20.474211,16
2156,Studentski Trg(82),0.004673281811674829,0.0006391818472355385,0.05264309027894613,0.0013678472763881335,0.015256145808074656,44.818516,20.457561,16
1235,Jaše Prodanovića(242),0.00459956240044347,0.0006391818472355385,0.055129763729584016,0.0013557125791131004,0.014785948392967367,44.815197,20.476465,16
3116,"Studenski Dom ""Rifat Burdžević""(3150)",0.001072459969662578,0.0006391818472355385,0.04087844899665552,0.00126430019114642,3.420080610063302e-07,44.795811,20.50754,16
1845,Žel. St. Dunav -Okretnica(709),0.0016404910526548373,0.0006391818472355385,0.0490484998589209,0.001216771908179495,0.0020537464664229124,44.818817,20.479885,16
1234,Zdravka Čelara(244),0.005147630605413099,0.0009587727708533077,0.05398178179559727,0.0011112691975524484,0.016376001047022203,44.811794,20.47904,16
3120,Ilidenska(3157),0.0010537140221156451,0.0006391818472355385,0.040335679480238223,0.001095498462912109,2.4948598145765554e-09,44.787289,20.518982,16
1671,Braće Baruh(71),0.0020530851423034508,0.001278363694471077,0.04915406004052971,0.0010744387861102613,0.0019541663002415614,44.824932,20.457054,16
332,Braće Baruh(72),0.0020215976813613766,0.001278363694471077,0.04958088386759416,0.0010336053048019447,0.001801543543833108,44.825108,20.457098,16
2435,Tašmajdan(537),0.00633462822769699,0.0006391818472355385,0.054983482111478174,0.0009952072398548267,0.022603612293987562,44.807442,20.4704,16
328,Trg Republike(533),0.0239832559448888,0.0009587727708533077,0.056173925532296866,0.0009351113270927994,0.09989476545635519,44.815426,20.460629,16
1846,Klanički Kej(719),0.0016210820368167908,0.0006391818472355385,0.049050037622272384,0.0009082168360199571,0.002060451467904602,44.821449,20.489197,16
1673,Bulevar Despota Stefana(56),0.024461244375246223,0.001278363694471077,0.05601403483646909,0.0008811801305853422,0.10105813097449352,44.816345,20.469372,16
2916,Kalemegdan(5),0.0015043705687570452,0.0009587727708533077,0.04928490423387097,0.0008773456220793919,0.0005542295448383006,44.820885,20.454077,16
3117,Deskaševa(3152),0.0010286206050402267,0.0006391818472355385,0.03978587595046156,0.0008331806209571658,7.363024290004274e-08,44.794331,20.512777,16
58,Trg Republike(603),0.04666014714011631,0.001278363694471077,0.057842684166743694,0.0008184847382434284,0.19949083393885328,44.816757,20.461168,16
3119,Koste Trifkovića(3155),0.0010210494999077747,0.0006391818472355385,0.03954452392386826,0.0007691171416202208,3.798020524329846e-09,44.788837,20.518232,16
3102,Cara Uroša(3140),0.0019027771481423736,0.0006391818472355385,0.05004398240703718,0.0007422921177963936,0.003302000080017791,44.820747,20.454601,16
1666,Takovska(59),0.003949843625122852,0.0006391818472355385,0.05288957252243877,0.0007145356239996222,0.012227667005586328,44.81329,20.47238,16
273,Skadarska(357),0.04134089198266357,0.0009587727708533077,0.057700818765213546,0.0006739467934715074,0.17691886012831326,44.816639,20.46364,16
2917,Tadeuša Košćuška(3),0.0014576048904371176,0.0009587727708533077,0.047711989753129715,0.0006563314947611182,0.0005060237308048886,44.826252,20.454967,16
3118,Budmanijeva(3154),0.0010053847686776387,0.0006391818472355385,0.039077818436137925,0.0006296537556461031,1.5929382339472388e-08,44.79126,20.515711,16
1849,Knežopoljska(715),0.001251724626399997,0.0006391818472355385,0.04688975138990874,0.0006096358721270381,0.0006385494360395634,44.821468,20.477491,16
1844,Klanički Kej(718),0.0012066200403816356,0.0006391818472355385,0.046762912482065995,0.0005799862144252795,0.0004547811997635163,44.821339,20.4884,16
2434,Cvetni Trg(539),0.0022808310472413277,0.0006391818472355385,0.05281547498480859,0.000524416657895026,0.004882000954722298,44.804668,20.46739,16
334,Dorćol /Dunavska/(2110),0.0015178890374928883,0.0006391818472355385,0.048362416729779444,0.0005012065789398953,0.001765616146360427,44.828159,20.461346,16
1841,Knežopoljska(714),0.0012465179130914132,0.0006391818472355385,0.04689256223118078,0.0004545413330996594,0.0006619893806548529,44.821308,20.477095,16
2432,Go Vračar(2500),0.0012999636711974504,0.0006391818472355385,0.05213609704078912,0.00041153564966189436,0.0006028533546718074,44.801365,20.472776,16
331,Kralja Petra(74),0.002158482667662819,0.0006391818472355385,0.0502747517593753,0.00040791178399919386,0.00452395726067532,44.82349,20.460112,16
1764,Železnička Stanica Dunav(721),0.0022169247291104264,0.0006391818472355385,0.05023762121893263,0.0003944487502173708,0.004789576043972311,44.819221,20.479553,16
1672,Pijaca Skadarlija(54),0.009848498114395894,0.0009587727708533077,0.05396502362802249,0.00030172799211937413,0.037483894930185335,44.818214,20.467043,16
1847,Viline Vode(717),0.00119327268264323,0.0006391818472355385,0.046769203174745526,0.00027386043484670184,0.00048737660270099586,44.821472,20.484301,16
2433,Smiljanićeva(541),0.0013956829988038995,0.0006391818472355385,0.05136750172374167,0.00022773528038454323,0.00112836375477252,44.803104,20.469982,16
3101,Solunska(2362),0.0012735382815569018,0.0006391818472355385,0.04800920598388953,0.00019037440332181864,0.0007956104023205439,44.826275,20.455811,16
1667,Bulevar Despota Stefana(57),0.0019146443209049993,0.0006391818472355385,0.050273136246786636,0.0001529032265659236,0.00351867306262673,44.816631,20.46932,16
2919,Tadeuša Košćuška(2),0.0012270013268532935,0.0006391818472355385,0.04923992068737607,0.00014260002858401436,0.0005308692654471651,44.825916,20.455242,16
1842,Tempo(713),0.0015610075786481662,0.001278363694471077,0.045033894158115165,9.32045901548966e-05,0.0003088312064274895,44.823467,20.48501,16
