Id,Label,0,1,2,modularity_class
1113,Blok 70a(1113),Blok 70a,44.797741,20.400089,19
1826,Dobanovci /Ulaz/(1826),Dobanovci /Ulaz/,44.840439,20.213694,23
1824,Fruškogorska(1824),Fruškogorska,44.837933,20.215195,24
1822,Slovački Dom(1822),Slovački Dom,44.835045,20.217054,24
1820,Žarka Jelića(1820),Žarka Jelića,44.832203,20.219242,24
1866,Dobanovci /Centar/(1866),Dobanovci /Centar/,44.827988,20.223795,24
1865,Zemunska(1865),Zemunska,44.829948,20.229004,24
1864,Partizanska(1864),Partizanska,44.832043,20.233734,24
1863,Dobanovci /Groblje/(1863),Dobanovci /Groblje/,44.836552,20.236021,24
2263,Dobanovci /Groblje/(2263),Dobanovci /Groblje/,44.837303,20.236292,24
2264,Partizanska(2264),Partizanska,44.831158,20.231997,24
2265,Zemunska(2265),Zemunska,44.829758,20.228279,24
1817,Dobanovci /Centar/(1817),Dobanovci /Centar/,44.828342,20.222406,24
1819,Žarka Jelića(1819),Žarka Jelića,44.832127,20.219461,23
1821,Slovački Dom(1821),Slovački Dom,44.83469,20.217459,23
1823,Fruškogorska(1823),Fruškogorska,44.837566,20.215578,23
1825,Dobanovci /Ulaz/(1825),Dobanovci /Ulaz/,44.840359,20.213871,23
1853,Bežanijska Kosa(1853),Bežanijska Kosa,44.826565,20.388758,23
1896,Novi Beograd /Blok 72/(1896),Novi Beograd /Blok 72/,44.802128,20.364408,25
1282,Blok 72(1282),Blok 72,44.80064,20.36554,25
1134,Naselje Mileva Marić Ajnštajn(1134),Naselje Mileva Marić Ajnštajn,44.798351,20.367378,25
1272,Mz Blok 61(1272),Mz Blok 61,44.801712,20.372721,25
1270,Blok 62(1270),Blok 62,44.803467,20.377003,25
1268,Blok 63(1268),Blok 63,44.805515,20.382029,25
1211,Mz Mladost(1211),Mz Mladost,44.80645,20.385635,25
794,Omladinskih Brigada(794),Omladinskih Brigada,44.804352,20.398312,10
1264,Agostina Neta(1264),Agostina Neta,44.80426,20.405144,10
2759,Naselje Belvil(2759),Naselje Belvil,44.803909,20.411461,10
1062,Blok 42(1062),Blok 42,44.803661,20.418633,10
2374,Dom Zdravlja(2374),Dom Zdravlja,44.759693,20.418566,18
730,Kneza Višeslava(730),Kneza Višeslava,44.747864,20.429897,18
811,Filipa Višnjića(811),Filipa Višnjića,44.849876,20.386934,11
809,Branka Pešića(809),Branka Pešića,44.849022,20.392153,11
807,Stadion Zemun(807),Stadion Zemun,44.847263,20.39699,11
805,Ugrinovačka(805),Ugrinovačka,44.846069,20.40135,11
803,Dušanova(803),Dušanova,44.848194,20.403139,11
201,Katanićeva(201),Katanićeva,44.79948,20.47176,4
203,Mačvanska(203),Mačvanska,44.797775,20.474066,4
3989,Mileševska(3989),Mileševska,44.798412,20.483391,4
731,Kneza Višeslava(731),Kneza Višeslava,44.748295,20.429651,18
2126,Ane Ahmatove(2126),Ane Ahmatove,44.750298,20.427654,18
2375,Milovana Čelebića(2375),Milovana Čelebića,44.754498,20.42453,18
2160,Dom Zdravlja(2160),Dom Zdravlja,44.759914,20.418932,18
1130,Naselje Mileva Marić Ajnštajn(1130),Naselje Mileva Marić Ajnštajn,44.798679,20.367809,25
1281,Blok 72(1281),Blok 72,44.80032,20.366199,25
206,Vojvode Dragomira(206),Vojvode Dragomira,44.798115,20.480146,4
202,Novopazarska(202),Novopazarska,44.798019,20.473978,4
204,Katanićeva(204),Katanićeva,44.800129,20.471151,4
802,Dušanova(802),Dušanova,44.849087,20.401739,11
804,Ugrinovačka(804),Ugrinovačka,44.846581,20.399235,11
806,Stadion Zemun(806),Stadion Zemun,44.847805,20.395924,11
808,Branka Pešića(808),Branka Pešića,44.849461,20.391144,11
810,Filipa Višnjića(810),Filipa Višnjića,44.849957,20.387424,11
1144,Blok 44(1144),Blok 44,44.797066,20.383965,25
1146,Dom Zdravlja Blok 44(1146),Dom Zdravlja Blok 44,44.799263,20.382639,25
2649,Vinogradska (Ulaz)(2649),Vinogradska (Ulaz),44.801727,20.360739,25
2767,Vinogradska (Plandište)(2767),Vinogradska (Plandište),44.800011,20.356106,25
2651,Mz Ledine(2651),Mz Ledine,44.798012,20.349691,24
2998,Novobeogradskih Graditelja(2998),Novobeogradskih Graditelja,44.796986,20.34458,24
2653,Vodeničarska(2653),Vodeničarska,44.7962,20.339914,24
2655,Go Surčin (Ulaz)(2655),Go Surčin (Ulaz),44.794926,20.331293,24
2657,Mz Novi Surčin(2657),Mz Novi Surčin,44.794575,20.324001,24
2659,Kanal Galovica(2659),Kanal Galovica,44.794617,20.315798,24
2661,Silosi(2661),Silosi,44.793213,20.305698,24
2700,Vinogradska (Surčin Naselje)(2700),Vinogradska (Surčin Naselje),44.792782,20.29899,24
2663,Surčin Naselje (Ulaz)(2663),Surčin Naselje (Ulaz),44.791386,20.293661,24
2665,Ritska Ulica(2665),Ritska Ulica,44.789562,20.286407,24
2667,Dragomira Momčilovića(2667),Dragomira Momčilovića,44.789177,20.278175,24
1915,"Src ""Surčin"" /Ulaz/(1915)","Src ""Surčin"" /Ulaz/",44.787971,20.236063,14
1777,Src Surčin(1777),Src Surčin,44.788006,20.231672,14
1725,Src  Surčin (Ulaz)(1725),Src  Surčin (Ulaz),44.788071,20.234255,14
3118,Jakovička Src (3118),"Jakovička Src ",44.78648,20.232426,14
3119,Park Ključ(3119),Park Ključ,44.781979,20.235586,14
3120,Don Kihotova(3120),Don Kihotova,44.782707,20.240784,14
3121,Žička(3121),Žička,44.783184,20.244509,14
2669,Surčin (Centar)(2669),Surčin (Centar),44.790222,20.270491,24
2668,Dragomira Momčilovića(2668),Dragomira Momčilovića,44.78923,20.279652,24
2666,Ritska Ulica(2666),Ritska Ulica,44.789635,20.287588,24
2664,Surčin Naselje (Ulaz)(2664),Surčin Naselje (Ulaz),44.791477,20.294266,24
2701,Vinogradska (Surčin Naselje)(2701),Vinogradska (Surčin Naselje),44.79277,20.299549,24
2662,Silosi(2662),Silosi,44.793243,20.306028,24
2660,Kanal Galovica(2660),Kanal Galovica,44.794601,20.316568,24
2658,Mz Novi Surčin(2658),Mz Novi Surčin,44.794491,20.324749,24
2656,Go Surčin (Ulaz)(2656),Go Surčin (Ulaz),44.794815,20.330814,24
2654,Vodeničarska(2654),Vodeničarska,44.795998,20.339045,24
2999,Novobeogradskih Graditelja(2999),Novobeogradskih Graditelja,44.796989,20.345423,24
2652,Mz Ledine(2652),Mz Ledine,44.798153,20.350853,24
2768,Vinogradska (Plandište)(2768),Vinogradska (Plandište),44.80022,20.356874,24
2650,Vinogradska (Ulaz)(2650),Vinogradska (Ulaz),44.802021,20.36157,24
2673,Oš Jovan Sterija Popović(2673),Oš Jovan Sterija Popović,44.807163,20.376753,25
1147,Dom Zdravlja Blok 44(1147),Dom Zdravlja Blok 44,44.798847,20.382643,25
1145,Blok 44(1145),Blok 44,44.796543,20.384161,25
2113,Žs Pančevački Most(2113),Žs Pančevački Most,44.819302,20.488905,16
1203,Zrenjaninski Put(1203),Zrenjaninski Put,44.886505,20.459034,9
1275,Drinske Divizije(1275),Drinske Divizije,44.88554,20.457928,9
1277,Save Mrkalja(1277),Save Mrkalja,44.882725,20.454815,9
1242,Kombinatova(1242),Kombinatova,44.88007,20.452019,9
1240,Bele Bartoka(1240),Bele Bartoka,44.877178,20.451355,9
1238,Borča 3(1238),Borča 3,44.874725,20.448318,9
194,Trg Republike(194),Trg Republike,44.817253,20.459797,16
650,Studentski Trg(650),Studentski Trg,44.819492,20.457026,16
581,Studentski Trg(581),Studentski Trg,44.818035,20.458559,16
3031,Trg Republike(3031),Trg Republike,44.815746,20.461645,16
554,Blok 42(554),Blok 42,44.804703,20.417488,10
2279,Železnička Stanica Novi Beograd(2279),Železnička Stanica Novi Beograd,44.806999,20.41881,10
604,Milutina Milankovića(604),Milutina Milankovića,44.806496,20.422991,10
123,Blok 23(123),Blok 23,44.806866,20.42767,10
121,Sava Centar(121),Sava Centar,44.810131,20.430628,10
1248,Valjevskog Odreda(1248),Valjevskog Odreda,44.875637,20.462017,9
1246,Milana Ajvaza(1246),Milana Ajvaza,44.877239,20.459524,9
733,Mirijevo 3(733),Mirijevo 3,44.793751,20.536659,1
2387,Lazara Trifunovića(2387),Lazara Trifunovića,44.794167,20.534023,1
2385,Matice Srpske /Pijaca/(2385),Matice Srpske /Pijaca/,44.790379,20.537344,1
99,Pijaca Zvezdara(99),Pijaca Zvezdara,44.793304,20.504742,16
91,Batutova(91),Batutova,44.795395,20.499718,16
905,Bistrička(905),Bistrička,44.810322,20.480288,16
59,Takovska(59),Takovska,44.81329,20.47238,16
57,Bulevar Despota Stefana(57),Bulevar Despota Stefana,44.816631,20.46932,16
55,Pijaca Skadarlija(55),Pijaca Skadarlija,44.8186,20.466991,16
951,Dorćol /Src Milan Gale Muškatirović/(951),Dorćol /Src Milan Gale Muškatirović/,44.829468,20.455898,16
529,Dorćol /Src Milan Gale Muškatirović/(529),Dorćol /Src Milan Gale Muškatirović/,44.829826,20.456219,16
71,Braće Baruh(71),Braće Baruh,44.824932,20.457054,16
54,Pijaca Skadarlija(54),Pijaca Skadarlija,44.818214,20.467043,16
56,Bulevar Despota Stefana(56),Bulevar Despota Stefana,44.816345,20.469372,16
58,Takovska(58),Takovska,44.813637,20.471821,4
83,Gradska Bolnica(83),Gradska Bolnica,44.799969,20.498964,4
2542,Batutova(2542),Batutova,44.795177,20.499466,4
98,Pijaca Zvezdara(98),Pijaca Zvezdara,44.793076,20.5049,4
2384,Matice Srpske /Pijaca/(2384),Matice Srpske /Pijaca/,44.79068,20.537119,1
2386,Lazara Trifunovića(2386),Lazara Trifunovića,44.794788,20.533737,1
1598,Voždovac(1598),Voždovac,44.761169,20.483707,5
1997,Sanatorijum(1997),Sanatorijum,44.679096,20.505714,0
1999,Čaršija(1999),Čaršija,44.672703,20.502926,0
1913,Kolonija(1913),Kolonija,44.666161,20.503769,0
2589,Oš Vojvoda Putnik(2589),Oš Vojvoda Putnik,44.66832,20.4942,0
1636,Minel 3(1636),Minel 3,44.66869,20.491859,0
1638,Minel 2(1638),Minel 2,44.667072,20.488298,0
1779,Naselje Česma(1779),Naselje Česma,44.664135,20.485186,0
2591,Hajdučki Potok(2591),Hajdučki Potok,44.6609,20.480499,0
1912,Bela Reka(1912),Bela Reka,44.657566,20.474569,0
2590,Hajdučki Potok(2590),Hajdučki Potok,44.660999,20.4813,0
1911,Naselje Česma(1911),Naselje Česma,44.664196,20.485657,0
1651,Minel 2(1651),Minel 2,44.667336,20.488775,0
1637,Minel 3(1637),Minel 3,44.668564,20.492279,0
1635,Oš Vojvoda Putnik(1635),Oš Vojvoda Putnik,44.6674,20.498615,0
1914,Kolonija(1914),Kolonija,44.666119,20.503771,0
2000,Čaršija(2000),Čaršija,44.672897,20.503141,0
1998,Sanatorijum(1998),Sanatorijum,44.679245,20.505648,0
910,Trošarina(910),Trošarina,44.761398,20.482889,5
1923,Blok 63(1923),Blok 63,44.808647,20.384216,25
1210,Vojvođanska(1210),Vojvođanska,44.810966,20.382296,25
1206,Raška Dimitrijevića(1206),Raška Dimitrijevića,44.814068,20.376968,25
927,Nedeljka Gvozdenovića(927),Nedeljka Gvozdenovića,44.815159,20.373049,25
1033,Bežanijska Kosa /Groblje/(1033),Bežanijska Kosa /Groblje/,44.817608,20.371431,25
1193,Bežanijska Kosa /Groblje/(1193),Bežanijska Kosa /Groblje/,44.817398,20.371048,25
60,Bežanijska Kosa /Grčka/(60),Bežanijska Kosa /Grčka/,44.81562,20.371201,19
1192,Nedeljka Gvozdenovića(1192),Nedeljka Gvozdenovića,44.814507,20.374908,19
1205,Raška Dimitrijevića(1205),Raška Dimitrijevića,44.813618,20.378199,19
1207,Vojvođanska(1207),Vojvođanska,44.809818,20.382851,25
1922,Blok 63(1922),Blok 63,44.808533,20.383928,25
1796,Mz Jakovo(1796),Mz Jakovo,44.753716,20.260469,14
1798,Đorđa Radovića(1798),Đorđa Radovića,44.749092,20.264771,14
1800,Oslobođenja(1800),Oslobođenja,44.74649,20.265375,14
1802,Jakovo(1802),Jakovo,44.745338,20.270195,14
1801,Oslobođenja(1801),Oslobođenja,44.746208,20.265451,14
1799,Đorđa Radovića(1799),Đorđa Radovića,44.749584,20.264471,14
1987,Narodnih Heroja(1987),Narodnih Heroja,44.823689,20.405411,19
1182,Studentski Grad(1182),Studentski Grad,44.826893,20.396631,19
1183,Sc 11. April(1183),Sc 11. April,44.826435,20.39287,19
1185,Stojana Aralice(1185),Stojana Aralice,44.822762,20.388468,19
2524,Novo Bežanijsko Groblje(2524),Novo Bežanijsko Groblje,44.822289,20.366627,25
1925,Kvantaška Pijaca(1925),Kvantaška Pijaca,44.827396,20.362494,25
819,Železnička Stanica Zemun(819),Železnička Stanica Zemun,44.836735,20.374964,11
817,Atanasija Pulje(817),Atanasija Pulje,44.835728,20.38196,11
816,Krajiška(816),Krajiška,44.838223,20.383623,11
2520,Bačka(2520),Bačka,44.850636,20.379324,11
2522,Banatska(2522),Banatska,44.858387,20.377857,11
1230,Galenika (1230),"Galenika ",44.862309,20.36792,11
1232,Galenika (Kapija)(1232),Galenika (Kapija),44.85957,20.365631,11
1233,Mihajla Vukše(1233),Mihajla Vukše,44.858097,20.368452,11
1235,Nova Galenika(1235),Nova Galenika,44.857109,20.369921,11
1234,Mihajla Vukše(1234),Mihajla Vukše,44.858513,20.367678,11
1231,Galenika (1231),"Galenika ",44.861771,20.367661,11
2523,Banatska(2523),Banatska,44.857544,20.377892,11
2521,Bačka(2521),Bačka,44.849739,20.380156,11
1727,Oš Petar Kočić(1727),Oš Petar Kočić,44.841633,20.384422,11
815,Krajiška(815),Krajiška,44.838665,20.383553,11
1728,Atanasija Pulje(1728),Atanasija Pulje,44.835567,20.38253,11
818,Železnička Stanica Zemun(818),Železnička Stanica Zemun,44.836639,20.375183,11
2390,Kvantaška Pijaca(2390),Kvantaška Pijaca,44.825623,20.361736,25
2525,Novo Bežanijsko Groblje(2525),Novo Bežanijsko Groblje,44.822235,20.36537,25
1985,Narodnih Heroja(1985),Narodnih Heroja,44.822548,20.406933,19
1703,Mz Rušanj(1703),Mz Rušanj,44.682339,20.439318,30
1705,Like Ružića(1705),Like Ružića,44.681282,20.445801,30
1707,13. Septembar(1707),13. Septembar,44.682831,20.45155,30
1706,Like Ružića(1706),Like Ružića,44.681248,20.445322,30
1704,Mz Rušanj(1704),Mz Rušanj,44.682438,20.439264,30
750,Kumodraž 1(750),Kumodraž 1,44.744114,20.501329,6
748,Vatrosprem(748),Vatrosprem,44.764736,20.488169,5
2485,Bulevar Peka Dapčevića(2485),Bulevar Peka Dapčevića,44.769138,20.484728,5
3147,Trg Slavija /Tiršova/(3147),Trg Slavija /Tiršova/,44.799393,20.464825,4
2484,Bulevar Peka Dapčevića(2484),Bulevar Peka Dapčevića,44.769287,20.48447,6
747,Vatrosprem(747),Vatrosprem,44.76487,20.48772,6
2250,Mz Kumodraž(2250),Mz Kumodraž,44.73867,20.506329,6
2674,Topola(2674),Topola,44.739918,20.504305,6
749,Cvetna(749),Cvetna,44.7421,20.504286,6
1937,Kotež(1937),Kotež,44.85157,20.46701,9
1717,Olge Jovičić(1717),Olge Jovičić,44.849697,20.467417,9
1719,Milana Zečara(1719),Milana Zečara,44.84877,20.471283,9
1720,Augusta Šenoe(1720),Augusta Šenoe,44.85276,20.472969,9
1722,Put Za Kotež(1722),Put Za Kotež,44.851711,20.47961,9
546,Trg Republike(546),Trg Republike,44.81673,20.4611,16
1723,Put Za Kotež(1723),Put Za Kotež,44.852051,20.478573,9
1721,Augusta Šenoe(1721),Augusta Šenoe,44.85276,20.472969,9
721,Železnička Stanica Dunav(721),Železnička Stanica Dunav,44.819221,20.479553,16
698,Vojvode Dobrnjca(698),Vojvode Dobrnjca,44.819767,20.472668,16
700,Gundulićev Venac(700),Gundulićev Venac,44.82003,20.4704,16
2124,Kneževac(2124),Kneževac,44.734371,20.432327,31
704,Pionirski Park(704),Pionirski Park,44.812149,20.464035,16
702,Trg Republike(702),Trg Republike,44.816311,20.460943,16
701,Gundulićev Venac(701),Gundulićev Venac,44.819977,20.469933,16
699,Vojvode Dobrnjca(699),Vojvode Dobrnjca,44.819481,20.474211,16
2486,Miljakovac 1 – Okretnica(2486),Miljakovac 1 – Okretnica,44.748158,20.448032,31
945,Vijadukt(945),Vijadukt,44.725594,20.433994,3
947,Usek(947),Usek,44.720181,20.431999,3
949,Petlovo Brdo(949),Petlovo Brdo,44.717903,20.423124,3
2298,Kružni Put(2298),Kružni Put,44.719219,20.41382,3
2135,Naselje Vinogradi(2135),Naselje Vinogradi,44.722668,20.399776,3
953,Novo Naselje(953),Novo Naselje,44.725998,20.391289,3
955,Avalska(955),Avalska,44.72879,20.3825,3
1910,Železnik /Savska/(1910),Železnik /Savska/,44.730923,20.366158,3
1655,Kongrap(1655),Kongrap,44.733318,20.362223,3
1931,Put Za Železnik(1931),Put Za Železnik,44.741962,20.360451,3
1968,Seme(1968),Seme,44.746216,20.35795,3
2137,Bore Stankovića(2137),Bore Stankovića,44.74889,20.356468,20
1970,Beogradelektro(1970),Beogradelektro,44.752422,20.354515,20
1972,Jugolek(1972),Jugolek,44.756256,20.352392,20
1978,Mz Makiš(1978),Mz Makiš,44.770515,20.362112,20
1973,Jugolek(1973),Jugolek,44.756317,20.352232,20
1971,Beogradelektro(1971),Beogradelektro,44.752666,20.354265,20
2138,Bore Stankovića(2138),Bore Stankovića,44.7491,20.356234,20
1969,Seme(1969),Seme,44.746353,20.357752,20
1351,Put Za Železnik(1351),Put Za Železnik,44.741787,20.360229,20
1654,Kongrap(1654),Kongrap,44.733234,20.362007,3
1979,Železnik /Savska/(1979),Železnik /Savska/,44.730549,20.366413,3
956,Avalska(956),Avalska,44.728703,20.383383,3
954,Novo Naselje(954),Novo Naselje,44.725597,20.391932,3
2136,Naselje Vinogradi(2136),Naselje Vinogradi,44.722721,20.399336,3
2299,Kružni Put(2299),Kružni Put,44.718811,20.41552,3
950,Petlovo Brdo(950),Petlovo Brdo,44.717308,20.424465,3
948,Usek(948),Usek,44.720421,20.432457,3
946,Vijadukt(946),Vijadukt,44.725452,20.434179,3
940,Božidara Stojanovića(940),Božidara Stojanovića,44.750191,20.452736,31
939,Oš Đura Jakšić(939),Oš Đura Jakšić,44.753269,20.45088,31
938,Kanarevo Brdo /Dom Zdravlja/(938),Kanarevo Brdo /Dom Zdravlja/,44.754745,20.453932,31
1226,Zeleni Venac(1226),Zeleni Venac,44.813999,20.456194,10
1005,Čukarička Padina(1005),Čukarička Padina,44.778095,20.404921,18
1006,Stevana Đurđevića(1006),Stevana Đurđevića,44.776321,20.405422,18
1125,Strugarska(1125),Strugarska,44.7771,20.40715,18
1198,Bežanijska Kosa(1198),Bežanijska Kosa,44.830002,20.37994,19
1133,Kbc Bežanijska Kosa(1133),Kbc Bežanijska Kosa,44.828976,20.383528,19
1196,Zelengorska(1196),Zelengorska,44.827469,20.389215,19
1030,Hotel Nacional(1030),Hotel Nacional,44.826656,20.386034,19
1031,Jkp Zelenilo Beograd(1031),Jkp Zelenilo Beograd,44.825783,20.381632,19
2090,Ritopek(2090),Ritopek,44.73864,20.657822,13
1527,Ritopek /Centar/(1527),Ritopek /Centar/,44.738602,20.654829,13
1526,Ritopek /Škola/(1526),Ritopek /Škola/,44.73814,20.650747,13
1524,Ritopek /Ulaz/(1524),Ritopek /Ulaz/,44.738327,20.644594,13
1522,Duboko(1522),Duboko,44.73912,20.638075,13
1520,Kralja Petra Prvog(1520),Kralja Petra Prvog,44.739143,20.630255,13
1518,Prokop(1518),Prokop,44.739021,20.624779,13
1516,Mali Lug(1516),Mali Lug,44.738758,20.618795,13
1514,Svetosavska(1514),Svetosavska,44.736698,20.615381,13
1457,Boleč Raskršće(1457),Boleč Raskršće,44.736015,20.611076,13
1544,Leštane(1544),Leštane,44.730427,20.575422,13
1543,Leštane /Izlaz/(1543),Leštane /Izlaz/,44.728054,20.575775,13
1541,Stari Put Za Boleč(1541),Stari Put Za Boleč,44.730137,20.583916,13
1539,Elektrodistribucija(1539),Elektrodistribucija,44.73513,20.589603,13
1537,Skladište Boja(1537),Skladište Boja,44.73914,20.594118,13
1580,Pirandelova(1580),Pirandelova,44.776855,20.539154,26
1535,Ustanička(1535),Ustanička,44.784916,20.517321,26
1579,Pirandelova(1579),Pirandelova,44.777248,20.540613,26
1536,Skladište Boja(1536),Skladište Boja,44.739025,20.593782,13
1538,Elektrodistribucija(1538),Elektrodistribucija,44.735462,20.58975,13
1540,Stari Put Za Boleč(1540),Stari Put Za Boleč,44.730633,20.584272,13
1542,Leštane /Ulaz/(1542),Leštane /Ulaz/,44.728405,20.575846,13
780,Topčidersko Brdo /Senjak/(780),Topčidersko Brdo /Senjak/,44.795765,20.443069,4
778,Vojislava Vučkovića(778),Vojislava Vučkovića,44.792625,20.441778,4
776,Vase Pelagića(776),Vase Pelagića,44.788769,20.440834,4
774,Topčiderska Zvezda(774),Topčiderska Zvezda,44.788799,20.444181,4
712,Luka Beograd(712),Luka Beograd,44.824505,20.472328,16
714,Knežopoljska(714),Knežopoljska,44.821308,20.477095,16
713,Tempo(713),Tempo,44.823467,20.48501,16
716,Viline Vode(716),Viline Vode,44.821354,20.485348,16
718,Klanički Kej(718),Klanički Kej,44.821339,20.4884,16
709,Žel. St. Dunav -Okretnica(709),Žel. St. Dunav -Okretnica,44.818817,20.479885,16
719,Klanički Kej(719),Klanički Kej,44.821449,20.489197,16
717,Viline Vode(717),Viline Vode,44.821472,20.484301,16
1941,Centroprom(1941),Centroprom,44.821426,20.479879,16
715,Knežopoljska(715),Knežopoljska,44.821468,20.477491,16
770,Kozjačka(770),Kozjačka,44.793743,20.447775,4
773,Topčiderska Zvezda(773),Topčiderska Zvezda,44.789398,20.443825,4
775,Vase Pelagića(775),Vase Pelagića,44.789074,20.440912,4
777,Vojislava Vučkovića(777),Vojislava Vučkovića,44.791782,20.441517,4
779,Senjačka(779),Senjačka,44.794384,20.442577,4
1576,Vml(1576),Vml,44.756302,20.529154,26
1575,Vizantijska (1575),"Vizantijska ",44.757992,20.525581,26
1573,Mz Vml(1573),Mz Vml,44.760094,20.525389,26
1571,Lipovačka(1571),Lipovačka,44.761337,20.530682,26
1569,Naselje Klenak(1569),Naselje Klenak,44.764572,20.533272,26
2648,Žikina (Prilaz)(2648),Žikina (Prilaz),44.767933,20.534136,26
1567,Narodnog Fronta(1567),Narodnog Fronta,44.771423,20.535702,26
222,Konjarnik(222),Konjarnik,44.782413,20.510483,26
744,Šumice - Okretnica(744),Šumice - Okretnica,44.784004,20.500362,26
1564,Prvomajska(1564),Prvomajska,44.783707,20.521219,26
1566,Narodnog Fronta(1566),Narodnog Fronta,44.77108,20.53553,26
2647,Žikina (Prilaz)(2647),Žikina (Prilaz),44.767151,20.533598,26
1568,Naselje Klenak(1568),Naselje Klenak,44.763882,20.532772,26
1570,Lipovačka(1570),Lipovačka,44.761482,20.530687,26
1572,Mz Vml(1572),Mz Vml,44.760262,20.525187,26
1574,Vizantijska (1574),"Vizantijska ",44.757874,20.525429,26
3110,Beograd Na Vodi(3110),Beograd Na Vodi,44.801376,20.443911,4
1656,Ivo Lola Ribar(1656),Ivo Lola Ribar,44.727276,20.368437,3
1657,Nićiforovićeva(1657),Nićiforovićeva,44.723293,20.368788,3
1659,Železnička Rampa(1659),Železnička Rampa,44.720345,20.367418,3
1661,Stevana Filipovića(1661),Stevana Filipovića,44.71666,20.368126,3
1663,Žikice Jovanovića(1663),Žikice Jovanovića,44.714691,20.368164,22
1665,Sare Bernar(1665),Sare Bernar,44.696659,20.378311,22
1387,Gorica(1387),Gorica,44.692215,20.380491,22
1668,Sremčica /Ulaz/(1668),Sremčica /Ulaz/,44.687668,20.38147,22
1670,Šumske Ekonomije(1670),Šumske Ekonomije,44.683922,20.383541,22
1672,Obrenovačka(1672),Obrenovačka,44.682049,20.385088,22
1674,Sremčica (Centar)(1674),Sremčica (Centar),44.676613,20.390997,22
1676,Jeličićev Venac(1676),Jeličićev Venac,44.673706,20.394104,22
1678,Tomaška(1678),Tomaška,44.670536,20.396343,22
1680,Tesarska(1680),Tesarska,44.665493,20.399448,22
1682,Mirkovićeva(1682),Mirkovićeva,44.66296,20.398182,22
1684,Vašarska(1684),Vašarska,44.659649,20.397568,22
1686,Sremčica /Izlaz/(1686),Sremčica /Izlaz/,44.655315,20.399412,22
1688,Sremčica(1688),Sremčica,44.65041,20.403984,22
1687,Sremčica /Izlaz/(1687),Sremčica /Izlaz/,44.656101,20.39893,22
1685,Vašarska(1685),Vašarska,44.660439,20.397699,22
1683,Mirkovićeva(1683),Mirkovićeva,44.663437,20.398729,22
1681,Tesarska(1681),Tesarska,44.665852,20.399572,22
1679,Tomaška(1679),Tomaška,44.670898,20.396242,22
1677,Jeličićev Venac(1677),Jeličićev Venac,44.674034,20.394041,22
1675,Sremčica (Centar)(1675),Sremčica (Centar),44.677082,20.390604,22
1673,Obrenovačka(1673),Obrenovačka,44.681198,20.385988,22
1671,Šumske Ekonomije(1671),Šumske Ekonomije,44.685528,20.382721,22
1669,Sremčica /Ulaz/(1669),Sremčica /Ulaz/,44.688705,20.381557,22
1667,Gorica(1667),Gorica,44.693256,20.380367,22
1666,Sare Bernar(1666),Sare Bernar,44.697308,20.378256,22
1664,Žikice Jovanovića(1664),Žikice Jovanovića,44.714142,20.368225,22
1662,Stevana Filipovića(1662),Stevana Filipovića,44.717594,20.36821,22
1660,Železnička Rampa(1660),Železnička Rampa,44.720741,20.367296,22
1658,Nićiforovićeva(1658),Nićiforovićeva,44.723057,20.368776,3
3694,Slavka Rodića(3694),Slavka Rodića,44.738991,20.434126,31
2102,Bežanijska Kosa(2102),Bežanijska Kosa,44.80785,20.363075,25
3998,Peđe Milosavljevića 1(3998),Peđe Milosavljevića 1,44.817005,20.377235,19
1188,Nikole Dobrovića(1188),Nikole Dobrovića,44.81728,20.384718,19
1186,Stojana Aralice(1186),Stojana Aralice,44.822601,20.388737,19
1184,Sc 11. April(1184),Sc 11. April,44.827053,20.393969,19
2181,Mesara(2181),Mesara,44.776386,20.233477,14
1990,Ulaz U Bečmen(1990),Ulaz U Bečmen,44.77734,20.226437,14
1837,Bečmen Naselje(1837),Bečmen Naselje,44.778309,20.219635,14
1839,Maksin Sokak(1839),Maksin Sokak,44.779251,20.211618,14
1841,Bečmen /Centar/(1841),Bečmen /Centar/,44.780819,20.202534,14
1843,Bečmenskih Ilegalaca(1843),Bečmenskih Ilegalaca,44.782524,20.195608,14
2901,Bečmen (Izlaz)(2901),Bečmen (Izlaz),44.784393,20.190928,14
1845,Bečmen Ekonomija(1845),Bečmen Ekonomija,44.786427,20.185852,14
2529,Bečmen /Zabran/(2529),Bečmen /Zabran/,44.788448,20.177038,14
2531,Šumsko Gazdinstvo(2531),Šumsko Gazdinstvo,44.791084,20.16494,14
2089,Zmaj Ognjenog Vuka(2089),Zmaj Ognjenog Vuka,44.793217,20.155046,14
1847,Petrovčić /Ulaz/(1847),Petrovčić /Ulaz/,44.793678,20.151133,14
1849,Petrovčić /Centar/(1849),Petrovčić /Centar/,44.794144,20.144682,14
1273,Petrovčić(1273),Petrovčić,44.795086,20.135448,14
3481,Preka Kaldrma(3481),Preka Kaldrma,44.806305,20.100103,14
2481,Preka Kaldrma(2481),Preka Kaldrma,44.805836,20.101234,14
1851,Petrovčić(1851),Petrovčić,44.794926,20.135592,14
1850,Petrovčić /Centar/(1850),Petrovčić /Centar/,44.794079,20.144573,14
1848,Petrovčić /Ulaz/(1848),Petrovčić /Ulaz/,44.793564,20.151709,14
2088,Zmaj Ognjenog Vuka(2088),Zmaj Ognjenog Vuka,44.793007,20.155661,14
